m,M15_LONDON_ORB15_INCLUDE_NEWS_RR1,M15_LONDON_ORB15_INCLUDE_NEWS_RR1p5,M15_LONDON_ORB15_INCLUDE_NEWS_RR2,M15_LONDON_ORB15_INCLUDE_NEWS_RR2p5,M15_LONDON_ORB15_INCLUDE_NEWS_RR3,M15_LONDON_ORB15_INCLUDE_NEWS_RR3p5,M15_LONDON_ORB15_INCLUDE_NEWS_RR4,M15_LONDON_ORB15_INCLUDE_NEWS_RR4p5,M15_LONDON_ORB15_INCLUDE_NEWS_RR5,M15_LONDON_ORB15_SKIP_NEWS_RR1,M15_LONDON_ORB15_SKIP_NEWS_RR1p5,M15_LONDON_ORB15_SKIP_NEWS_RR2,M15_LONDON_ORB15_SKIP_NEWS_RR2p5,M15_LONDON_ORB15_SKIP_NEWS_RR3,M15_LONDON_ORB15_SKIP_NEWS_RR3p5,M15_LONDON_ORB15_SKIP_NEWS_RR4,M15_LONDON_ORB15_SKIP_NEWS_RR4p5,M15_LONDON_ORB15_SKIP_NEWS_RR5,M15_LONDON_ORB30_INCLUDE_NEWS_RR1,M15_LONDON_ORB30_INCLUDE_NEWS_RR1p5,M15_LONDON_ORB30_INCLUDE_NEWS_RR2,M15_LONDON_ORB30_INCLUDE_NEWS_RR2p5,M15_LONDON_ORB30_INCLUDE_NEWS_RR3,M15_LONDON_ORB30_INCLUDE_NEWS_RR3p5,M15_LONDON_ORB30_INCLUDE_NEWS_RR4,M15_LONDON_ORB30_INCLUDE_NEWS_RR4p5,M15_LONDON_ORB30_INCLUDE_NEWS_RR5,M15_LONDON_ORB30_SKIP_NEWS_RR1,M15_LONDON_ORB30_SKIP_NEWS_RR1p5,M15_LONDON_ORB30_SKIP_NEWS_RR2,M15_LONDON_ORB30_SKIP_NEWS_RR2p5,M15_LONDON_ORB30_SKIP_NEWS_RR3,M15_LONDON_ORB30_SKIP_NEWS_RR3p5,M15_LONDON_ORB30_SKIP_NEWS_RR4,M15_LONDON_ORB30_SKIP_NEWS_RR4p5,M15_LONDON_ORB30_SKIP_NEWS_RR5,M15_LONDON_ORB60_INCLUDE_NEWS_RR1,M15_LONDON_ORB60_INCLUDE_NEWS_RR1p5,M15_LONDON_ORB60_INCLUDE_NEWS_RR2,M15_LONDON_ORB60_INCLUDE_NEWS_RR2p5,M15_LONDON_ORB60_INCLUDE_NEWS_RR3,M15_LONDON_ORB60_INCLUDE_NEWS_RR3p5,M15_LONDON_ORB60_INCLUDE_NEWS_RR4,M15_LONDON_ORB60_INCLUDE_NEWS_RR4p5,M15_LONDON_ORB60_INCLUDE_NEWS_RR5,M15_LONDON_ORB60_SKIP_NEWS_RR1,M15_LONDON_ORB60_SKIP_NEWS_RR1p5,M15_LONDON_ORB60_SKIP_NEWS_RR2,M15_LONDON_ORB60_SKIP_NEWS_RR2p5,M15_LONDON_ORB60_SKIP_NEWS_RR3,M15_LONDON_ORB60_SKIP_NEWS_RR3p5,M15_LONDON_ORB60_SKIP_NEWS_RR4,M15_LONDON_ORB60_SKIP_NEWS_RR4p5,M15_LONDON_ORB60_SKIP_NEWS_RR5,M1_LONDON_ORB15_INCLUDE_NEWS_RR1,M1_LONDON_ORB15_INCLUDE_NEWS_RR1p5,M1_LONDON_ORB15_INCLUDE_NEWS_RR2,M1_LONDON_ORB15_INCLUDE_NEWS_RR2p5,M1_LONDON_ORB15_INCLUDE_NEWS_RR3,M1_LONDON_ORB15_INCLUDE_NEWS_RR3p5,M1_LONDON_ORB15_INCLUDE_NEWS_RR4,M1_LONDON_ORB15_INCLUDE_NEWS_RR4p5,M1_LONDON_ORB15_INCLUDE_NEWS_RR5,M1_LONDON_ORB15_SKIP_NEWS_RR1,M1_LONDON_ORB15_SKIP_NEWS_RR1p5,M1_LONDON_ORB15_SKIP_NEWS_RR2,M1_LONDON_ORB15_SKIP_NEWS_RR2p5,M1_LONDON_ORB15_SKIP_NEWS_RR3,M1_LONDON_ORB15_SKIP_NEWS_RR3p5,M1_LONDON_ORB15_SKIP_NEWS_RR4,M1_LONDON_ORB15_SKIP_NEWS_RR4p5,M1_LONDON_ORB15_SKIP_NEWS_RR5,M1_LONDON_ORB30_INCLUDE_NEWS_RR1,M1_LONDON_ORB30_INCLUDE_NEWS_RR1p5,M1_LONDON_ORB30_INCLUDE_NEWS_RR2,M1_LONDON_ORB30_INCLUDE_NEWS_RR2p5,M1_LONDON_ORB30_INCLUDE_NEWS_RR3,M1_LONDON_ORB30_INCLUDE_NEWS_RR3p5,M1_LONDON_ORB30_INCLUDE_NEWS_RR4,M1_LONDON_ORB30_INCLUDE_NEWS_RR4p5,M1_LONDON_ORB30_INCLUDE_NEWS_RR5,M1_LONDON_ORB30_SKIP_NEWS_RR1,M1_LONDON_ORB30_SKIP_NEWS_RR1p5,M1_LONDON_ORB30_SKIP_NEWS_RR2,M1_LONDON_ORB30_SKIP_NEWS_RR2p5,M1_LONDON_ORB30_SKIP_NEWS_RR3,M1_LONDON_ORB30_SKIP_NEWS_RR3p5,M1_LONDON_ORB30_SKIP_NEWS_RR4,M1_LONDON_ORB30_SKIP_NEWS_RR4p5,M1_LONDON_ORB30_SKIP_NEWS_RR5,M1_LONDON_ORB60_INCLUDE_NEWS_RR1,M1_LONDON_ORB60_INCLUDE_NEWS_RR1p5,M1_LONDON_ORB60_INCLUDE_NEWS_RR2,M1_LONDON_ORB60_INCLUDE_NEWS_RR2p5,M1_LONDON_ORB60_INCLUDE_NEWS_RR3,M1_LONDON_ORB60_INCLUDE_NEWS_RR3p5,M1_LONDON_ORB60_INCLUDE_NEWS_RR4,M1_LONDON_ORB60_INCLUDE_NEWS_RR4p5,M1_LONDON_ORB60_INCLUDE_NEWS_RR5,M1_LONDON_ORB60_SKIP_NEWS_RR1,M1_LONDON_ORB60_SKIP_NEWS_RR1p5,M1_LONDON_ORB60_SKIP_NEWS_RR2,M1_LONDON_ORB60_SKIP_NEWS_RR2p5,M1_LONDON_ORB60_SKIP_NEWS_RR3,M1_LONDON_ORB60_SKIP_NEWS_RR3p5,M1_LONDON_ORB60_SKIP_NEWS_RR4,M1_LONDON_ORB60_SKIP_NEWS_RR4p5,M1_LONDON_ORB60_SKIP_NEWS_RR5,M5_LONDON_ORB15_INCLUDE_NEWS_RR1,M5_LONDON_ORB15_INCLUDE_NEWS_RR1p5,M5_LONDON_ORB15_INCLUDE_NEWS_RR2,M5_LONDON_ORB15_INCLUDE_NEWS_RR2p5,M5_LONDON_ORB15_INCLUDE_NEWS_RR3,M5_LONDON_ORB15_INCLUDE_NEWS_RR3p5,M5_LONDON_ORB15_INCLUDE_NEWS_RR4,M5_LONDON_ORB15_INCLUDE_NEWS_RR4p5,M5_LONDON_ORB15_INCLUDE_NEWS_RR5,M5_LONDON_ORB15_SKIP_NEWS_RR1,M5_LONDON_ORB15_SKIP_NEWS_RR1p5,M5_LONDON_ORB15_SKIP_NEWS_RR2,M5_LONDON_ORB15_SKIP_NEWS_RR2p5,M5_LONDON_ORB15_SKIP_NEWS_RR3,M5_LONDON_ORB15_SKIP_NEWS_RR3p5,M5_LONDON_ORB15_SKIP_NEWS_RR4,M5_LONDON_ORB15_SKIP_NEWS_RR4p5,M5_LONDON_ORB15_SKIP_NEWS_RR5,M5_LONDON_ORB30_INCLUDE_NEWS_RR1,M5_LONDON_ORB30_INCLUDE_NEWS_RR1p5,M5_LONDON_ORB30_INCLUDE_NEWS_RR2,M5_LONDON_ORB30_INCLUDE_NEWS_RR2p5,M5_LONDON_ORB30_INCLUDE_NEWS_RR3,M5_LONDON_ORB30_INCLUDE_NEWS_RR3p5,M5_LONDON_ORB30_INCLUDE_NEWS_RR4,M5_LONDON_ORB30_INCLUDE_NEWS_RR4p5,M5_LONDON_ORB30_INCLUDE_NEWS_RR5,M5_LONDON_ORB30_SKIP_NEWS_RR1,M5_LONDON_ORB30_SKIP_NEWS_RR1p5,M5_LONDON_ORB30_SKIP_NEWS_RR2,M5_LONDON_ORB30_SKIP_NEWS_RR2p5,M5_LONDON_ORB30_SKIP_NEWS_RR3,M5_LONDON_ORB30_SKIP_NEWS_RR3p5,M5_LONDON_ORB30_SKIP_NEWS_RR4,M5_LONDON_ORB30_SKIP_NEWS_RR4p5,M5_LONDON_ORB30_SKIP_NEWS_RR5,M5_LONDON_ORB60_INCLUDE_NEWS_RR1,M5_LONDON_ORB60_INCLUDE_NEWS_RR1p5,M5_LONDON_ORB60_INCLUDE_NEWS_RR2,M5_LONDON_ORB60_INCLUDE_NEWS_RR2p5,M5_LONDON_ORB60_INCLUDE_NEWS_RR3,M5_LONDON_ORB60_INCLUDE_NEWS_RR3p5,M5_LONDON_ORB60_INCLUDE_NEWS_RR4,M5_LONDON_ORB60_INCLUDE_NEWS_RR4p5,M5_LONDON_ORB60_INCLUDE_NEWS_RR5,M5_LONDON_ORB60_SKIP_NEWS_RR1,M5_LONDON_ORB60_SKIP_NEWS_RR1p5,M5_LONDON_ORB60_SKIP_NEWS_RR2,M5_LONDON_ORB60_SKIP_NEWS_RR2p5,M5_LONDON_ORB60_SKIP_NEWS_RR3,M5_LONDON_ORB60_SKIP_NEWS_RR3p5,M5_LONDON_ORB60_SKIP_NEWS_RR4,M5_LONDON_ORB60_SKIP_NEWS_RR4p5,M5_LONDON_ORB60_SKIP_NEWS_RR5
2023-01,590.0000000000318,185.00000000003638,-219.99999999993634,-577.9999999999518,-969.9999999999363,-1535.9999999999445,-2104.99999999995,-3861.999999999921,-3984.9999999999227,590.0000000000318,185.00000000003638,-219.99999999993634,-577.9999999999518,-969.9999999999363,-1535.9999999999445,-2104.99999999995,-3861.999999999921,-3984.9999999999227,119.99999999998181,-3111.999999999989,-2889.9999999999636,-2379.9999999999727,-3104.9999999999955,-3420.999999999958,-3999.9999999999545,-3941.999999999962,-4574.9999999999545,119.99999999998181,-3111.999999999989,-2889.9999999999636,-2379.9999999999727,-3104.9999999999955,-3420.999999999958,-3999.9999999999545,-3941.999999999962,-4574.9999999999545,-1225.0000000000227,-2330.000000000041,-1105.000000000041,-1787.9999999999882,-3334.999999999991,-3984.999999999991,-4144.999999999982,-4144.999999999982,-4144.999999999982,-1225.0000000000227,-2330.000000000041,-1105.000000000041,-1787.9999999999882,-3334.999999999991,-3984.999999999991,-4144.999999999982,-4144.999999999982,-4144.999999999982,1210.0000000001046,-354.99999999992724,-549.9999999998636,-1680.9999999998126,-1924.9999999998863,-2673.999999999887,-3049.9999999998863,-2937.9999999998518,-4139.999999999873,1210.0000000001046,-354.99999999992724,-549.9999999998636,-1680.9999999998126,-1924.9999999998863,-2673.999999999887,-3049.9999999998863,-2937.9999999998518,-4139.999999999873,790.0000000001,-437.9999999999882,-1739.9999999999636,-1828.999999999951,-2489.999999999918,-3347.999999999911,-3769.999999999959,-4704.99999999995,-4549.999999999932,790.0000000001,-437.9999999999882,-1739.9999999999636,-1828.999999999951,-2489.999999999918,-3347.999999999911,-3769.999999999959,-4704.99999999995,-4549.999999999932,50.000000000045475,-1306.999999999971,-1574.9999999999545,-1354.99999999995,-2469.999999999982,-3364.9999999999636,-3419.999999999959,-3269.999999999959,-3119.999999999959,50.000000000045475,-1306.999999999971,-1574.9999999999545,-1354.99999999995,-2469.999999999982,-3364.9999999999636,-3419.999999999959,-3269.999999999959,-3119.999999999959,-929.9999999999272,-738.9999999999873,-1814.9999999998727,-1938.999999999919,-1834.9999999998772,-1138.9999999998963,-1589.9999999999409,-3816.999999999939,-3584.9999999999227,-929.9999999999272,-738.9999999999873,-1814.9999999998727,-1938.999999999919,-1834.9999999998772,-1138.9999999998963,-1589.9999999999409,-3816.999999999939,-3584.9999999999227,70.00000000007276,-156.99999999994816,-1509.9999999998772,-374.9999999998863,-744.9999999999363,-2016.9999999998936,-2624.9999999998863,-2421.999999999889,-2684.999999999877,70.00000000007276,-156.99999999994816,-1509.9999999998772,-374.9999999998863,-744.9999999999363,-2016.9999999998936,-2624.9999999998863,-2421.999999999889,-2684.999999999877,-1759.9999999999227,-1874.9999999999545,-1259.9999999999682,-879.9999999999272,-634.9999999999227,-2040.9999999999172,-2909.9999999999,-2832.999999999902,-2754.9999999999045,-1759.9999999999227,-1874.9999999999545,-1259.9999999999682,-879.9999999999272,-634.9999999999227,-2040.9999999999172,-2909.9999999999,-2832.999999999902,-2754.9999999999045
2023-02,105.00000000001819,-559.00000000006,-569.9999999999591,-725.9999999999536,-504.99999999995,-2247.9999999999336,-2079.99999999995,-1912.9999999999427,-2099.9999999999545,105.00000000001819,-559.00000000006,-569.9999999999591,-725.9999999999536,-504.99999999995,-2247.9999999999336,-2079.99999999995,-1912.9999999999427,-2099.9999999999545,-2954.9999999999045,-3587.99999999992,-2684.999999999968,-2255.999999999949,-2554.9999999999272,-4574.999999999909,-4494.999999999914,-4414.999999999918,-4434.999999999923,-2954.9999999999045,-3587.99999999992,-2684.999999999968,-2255.999999999949,-2554.9999999999272,-4574.999999999909,-4494.999999999914,-4414.999999999918,-4434.999999999923,99.99999999995453,-1194.0000000000055,-749.9999999999773,-1074.000000000001,-1075.0,-2055.000000000018,-2055.000000000018,-2055.000000000018,-2055.000000000018,99.99999999995453,-1194.0000000000055,-749.9999999999773,-1074.000000000001,-1075.0,-2055.000000000018,-2055.000000000018,-2055.000000000018,-2055.000000000018,-14.999999999940883,9.999999999968168,-285.00000000001364,-668.0000000000291,-1009.9999999999682,-2576.9999999999754,-2279.99999999995,-2093.99999999996,-1499.9999999999318,-14.999999999940883,9.999999999968168,-285.00000000001364,-668.0000000000291,-1009.9999999999682,-2576.9999999999754,-2279.99999999995,-2093.99999999996,-1499.9999999999318,-1770.0000000000045,-2582.99999999997,-5065.000000000009,-4726.999999999998,-5694.999999999959,-4958.999999999969,-4444.999999999982,-4294.0000000000055,-3874.9999999999773,-1770.0000000000045,-2582.99999999997,-5065.000000000009,-4726.999999999998,-5694.999999999959,-4958.999999999969,-4444.999999999982,-4294.0000000000055,-3874.9999999999773,150.0,1949.0000000000691,315.0000000000773,1297.000000000071,65.0000000000773,-178.9999999999054,-1384.9999999999,-1384.9999999999,-1384.9999999999,150.0,1949.0000000000691,315.0000000000773,1297.000000000071,65.0000000000773,-178.9999999999054,-1384.9999999999,-1384.9999999999,-1384.9999999999,1614.9999999999636,-1469.0000000000737,-740.0000000000091,-1437.0000000000346,-1260.0000000000364,-2424.0000000000236,-2215.000000000032,-2385.0000000000136,-2090.000000000009,1614.9999999999636,-1469.0000000000737,-740.0000000000091,-1437.0000000000346,-1260.0000000000364,-2424.0000000000236,-2215.000000000032,-2385.0000000000136,-2090.000000000009,240.00000000010004,-2995.99999999989,-3384.9999999999454,-4215.999999999963,-3944.999999999959,-4613.999999999919,-4149.999999999932,-4624.999999999932,-4609.999999999923,240.00000000010004,-2995.99999999989,-3384.9999999999454,-4215.999999999963,-3944.999999999959,-4613.999999999919,-4149.999999999932,-4624.999999999932,-4609.999999999923,1220.0000000000045,-913.999999999919,-459.99999999989996,-1079.9999999999045,-584.9999999999,-1496.9999999999118,-1364.9999999999181,-1231.9999999999027,-1604.9999999999045,1220.0000000000045,-913.999999999919,-459.99999999989996,-1079.9999999999045,-584.9999999999,-1496.9999999999118,-1364.9999999999181,-1231.9999999999027,-1604.9999999999045
2023-03,-3214.9999999999636,-2127.9999999999745,-2314.999999999918,-1587.9999999999427,-239.99999999996362,522.0000000000709,415.00000000005457,825.000000000091,-144.99999999993634,-3214.9999999999636,-2127.9999999999745,-2314.999999999918,-1587.9999999999427,-239.99999999996362,522.0000000000709,415.00000000005457,825.000000000091,-144.99999999993634,-1224.9999999999318,636.0000000001037,735.0000000001273,1111.0000000001492,945.0000000000728,2216.000000000122,1245.0000000001182,1693.0000000001428,2140.0000000001455,-1224.9999999999318,636.0000000001037,735.0000000001273,1111.0000000001492,945.0000000000728,2216.000000000122,1245.0000000001182,1693.0000000001428,2140.0000000001455,-3139.9999999999636,-2738.999999999919,-1219.9999999999136,296.0000000000491,1330.0000000000637,1877.0000000000891,1490.0000000001,707.0000000000846,320.0000000000955,-3139.9999999999636,-2738.999999999919,-1219.9999999999136,296.0000000000491,1330.0000000000637,1877.0000000000891,1490.0000000001,707.0000000000846,320.0000000000955,1509.9999999999682,2188.9999999998963,3504.9999999999727,2586.999999999898,2979.9999999999272,3481.9999999999254,4534.999999999923,5434.999999999945,4819.999999999936,1509.9999999999682,2188.9999999998963,3504.9999999999727,2586.999999999898,2979.9999999999272,3481.9999999999254,4534.999999999923,5434.999999999945,4819.999999999936,-1289.9999999999864,275.0,-34.999999999990905,-484.9999999999909,-300.0,609.0000000000373,1499.9999999999773,2879.000000000019,1535.0000000000136,-1289.9999999999864,275.0,-34.999999999990905,-484.9999999999909,-300.0,609.0000000000373,1499.9999999999773,2879.000000000019,1535.0000000000136,1199.9999999999773,-978.9999999999509,1235.0000000000364,2114.0000000000327,1825.0000000000682,1830.0000000000864,830.0000000001091,1578.0000000000882,2325.000000000091,1199.9999999999773,-978.9999999999509,1235.0000000000364,2114.0000000000327,1825.0000000000682,1830.0000000000864,830.0000000001091,1578.0000000000882,2325.000000000091,820.00000000005,1547.0000000000255,2695.00000000005,3015.0000000000773,3555.000000000109,3462.000000000103,2830.0000000000637,3965.0000000000546,3125.000000000091,820.00000000005,1547.0000000000255,2695.00000000005,3015.0000000000773,3555.000000000109,3462.000000000103,2830.0000000000637,3965.0000000000546,3125.000000000091,980.0000000000182,1391.0000000000764,905.0000000000637,1895.0000000001182,2985.00000000015,4320.000000000118,4295.000000000073,5425.000000000114,3020.0000000001182,980.0000000000182,1391.0000000000764,905.0000000000637,1895.0000000001182,2985.00000000015,4320.000000000118,4295.000000000073,5425.000000000114,3020.0000000001182,-74.99999999990905,-620.99999999989,600.0000000001364,1743.0000000001428,2300.000000000159,3409.000000000151,2930.0000000001546,2350.000000000159,3020.000000000141,-74.99999999990905,-620.99999999989,600.0000000001364,1743.0000000001428,2300.000000000159,3409.000000000151,2930.0000000001546,2350.000000000159,3020.000000000141
2023-04,1929.9999999999727,1224.000000000001,85.00000000003638,719.0000000000737,-1519.999999999959,-1939.9999999999409,-2949.9999999999545,-3172.9999999999563,-2864.999999999918,1929.9999999999727,1224.000000000001,85.00000000003638,719.0000000000737,-1519.999999999959,-1939.9999999999409,-2949.9999999999545,-3172.9999999999563,-2864.999999999918,-1104.9999999999955,-703.9999999999736,-489.9999999999409,-1920.9999999999354,-2794.9999999999363,-2127.999999999952,-2589.999999999941,-2254.99999999995,-1919.9999999999363,-1104.9999999999955,-703.9999999999736,-489.9999999999409,-1920.9999999999354,-2794.9999999999363,-2127.999999999952,-2589.999999999941,-2254.99999999995,-1919.9999999999363,-960.0000000000136,-2162.99999999992,-3069.9999999999363,-2291.999999999939,-2004.9999999999272,-1516.999999999939,-2104.99999999995,-2049.999999999909,-1914.9999999999181,-960.0000000000136,-2162.99999999992,-3069.9999999999363,-2291.999999999939,-2004.9999999999272,-1516.999999999939,-2104.99999999995,-2049.999999999909,-1914.9999999999181,2004.9999999999727,1374.9999999999773,2574.9999999999773,2676.9999999999754,2250.0000000000227,2920.0000000000728,754.9999999999955,-600.9999999999309,275.0000000000455,2004.9999999999727,1374.9999999999773,2574.9999999999773,2676.9999999999754,2250.0000000000227,2920.0000000000728,754.9999999999955,-600.9999999999309,275.0000000000455,1000.0000000000227,-372.9999999999791,-45.00000000005002,1131.0000000000173,-1019.9999999999818,-2250.9999999999764,-2335.0000000000364,-2078.9999999999964,-1364.9999999999864,1000.0000000000227,-372.9999999999791,-45.00000000005002,1131.0000000000173,-1019.9999999999818,-2250.9999999999764,-2335.0000000000364,-2078.9999999999964,-1364.9999999999864,-1880.0000000002,-3208.0000000000837,-2890.0000000000773,-3902.0000000000664,-3330.0000000000864,-2360.000000000082,-2505.000000000109,-2460.000000000082,-2105.0000000000864,-1880.0000000002,-3208.0000000000837,-2890.0000000000773,-3902.0000000000664,-3330.0000000000864,-2360.000000000082,-2505.000000000109,-2460.000000000082,-2105.0000000000864,795.0000000001182,218.00000000009732,-94.99999999989086,1048.0000000001155,660.0000000000819,1605.0000000001319,875.000000000091,-711.9999999998754,25.000000000136424,795.0000000001182,218.00000000009732,-94.99999999989086,1048.0000000001155,660.0000000000819,1605.0000000001319,875.000000000091,-711.9999999998754,25.000000000136424,1830.000000000041,1265.0000000001228,-319.9999999998681,-1561.9999999998981,-1614.9999999999181,-1089.9999999998954,-1879.99999999995,-1443.9999999999372,-969.9999999998909,1830.000000000041,1265.0000000001228,-319.9999999998681,-1561.9999999998981,-1614.9999999999181,-1089.9999999998954,-1879.99999999995,-1443.9999999999372,-969.9999999998909,264.99999999998636,-1957.9999999999472,-4214.999999999941,-3301.9999999999527,-2679.9999999999272,-2031.9999999999482,-2459.999999999968,-2044.9999999999363,-1829.99999999995,264.99999999998636,-1957.9999999999472,-4214.999999999941,-3301.9999999999527,-2679.9999999999272,-2031.9999999999482,-2459.999999999968,-2044.9999999999363,-1829.99999999995
2023-05,-3084.9999999999454,-1494.9999999999363,-2019.999999999959,-3296.99999999998,-6604.99999999995,-6271.999999999957,-5939.999999999941,-5606.999999999971,-5544.999999999959,-3084.9999999999454,-1494.9999999999363,-2019.999999999959,-3296.99999999998,-6604.99999999995,-6271.999999999957,-5939.999999999941,-5606.999999999971,-5544.999999999959,-4669.999999999959,-2953.9999999999736,-2764.9999999999864,-2998.999999999978,-5564.999999999986,-4859.999999999968,-4884.999999999991,-4689.999999999964,-4324.999999999977,-4669.999999999959,-2953.9999999999736,-2764.9999999999864,-2998.999999999978,-5564.999999999986,-4859.999999999968,-4884.999999999991,-4689.999999999964,-4324.999999999977,-1194.9999999999363,-0.9999999999308784,1120.00000000005,-430.99999999994907,-2044.999999999959,-2032.99999999997,-1479.9999999999727,-1664.9999999999864,-1339.9999999999864,-1194.9999999999363,-0.9999999999308784,1120.00000000005,-430.99999999994907,-2044.999999999959,-2032.99999999997,-1479.9999999999727,-1664.9999999999864,-1339.9999999999864,2540.0000000002137,-8.999999999787178,-1629.9999999998818,24.00000000009186,240.00000000012278,1021.0000000001401,-309.9999999998545,-1502.999999999929,-3574.999999999909,2540.0000000002137,-8.999999999787178,-1629.9999999998818,24.00000000009186,240.00000000012278,1021.0000000001401,-309.9999999998545,-1502.999999999929,-3574.999999999909,1170.0000000002092,-1403.9999999998145,-9.999999999831743,1037.000000000171,-44.99999999979991,-1080.9999999998354,-1494.9999999998681,-667.9999999998472,-539.9999999998499,1170.0000000002092,-1403.9999999998145,-9.999999999831743,1037.000000000171,-44.99999999979991,-1080.9999999998354,-1494.9999999998681,-667.9999999998472,-539.9999999998499,1120.000000000232,914.0000000001919,1860.0000000001728,1236.000000000172,-349.99999999984084,685.0000000001728,90.00000000014552,81.0000000001537,530.0000000001546,1120.000000000232,914.0000000001919,1860.0000000001728,1236.000000000172,-349.99999999984084,685.0000000001728,90.00000000014552,81.0000000001537,530.0000000001546,2380.0000000001546,1904.0000000001328,-869.9999999999591,381.00000000010823,780.0000000000637,976.0000000000673,-9.999999999877218,-700.9999999999309,-2289.9999999998954,2380.0000000001546,1904.0000000001328,-869.9999999999591,381.00000000010823,780.0000000000637,976.0000000000673,-9.999999999877218,-700.9999999999309,-2289.9999999998954,-484.999999999809,-1083.9999999999236,-1069.9999999999136,-407.9999999998563,-1164.9999999999409,-1195.99999999989,-2194.999999999891,-2349.9999999998863,-1784.9999999998772,-484.999999999809,-1083.9999999999236,-1069.9999999999136,-407.9999999998563,-1164.9999999999409,-1195.99999999989,-2194.999999999891,-2349.9999999998863,-1784.9999999998772,900.0000000001364,1096.0000000000719,320.00000000007276,-42.999999999938154,-779.99999999995,7.000000000061846,-704.99999999995,-1574.9999999999545,-1259.9999999999454,900.0000000001364,1096.0000000000719,320.00000000007276,-42.999999999938154,-779.99999999995,7.000000000061846,-704.99999999995,-1574.9999999999545,-1259.9999999999454
2023-06,-689.9999999999636,-1444.9999999999363,-835.0000000000591,-1517.9999999999836,-2270.0000000000045,-3545.999999999958,-3895.0000000000045,-3708.999999999969,-3505.000000000018,-689.9999999999636,-1444.9999999999363,-835.0000000000591,-1517.9999999999836,-2270.0000000000045,-3545.999999999958,-3895.0000000000045,-3708.999999999969,-3505.000000000018,-504.99999999992724,-1357.99999999997,-1475.0,-1562.9999999999654,-4224.999999999932,-3839.999999999941,-3654.9999999999272,-4037.9999999999427,-3869.9999999999363,-504.99999999992724,-1357.99999999997,-1475.0,-1562.9999999999654,-4224.999999999932,-3839.999999999941,-3654.9999999999272,-4037.9999999999427,-3869.9999999999363,-1389.9999999999409,-2647.9999999999336,-2214.999999999941,-2669.9999999999363,-3859.9999999999454,-3962.9999999999427,-4194.999999999959,-4194.999999999959,-4194.999999999959,-1389.9999999999409,-2647.9999999999336,-2214.999999999941,-2669.9999999999363,-3859.9999999999454,-3962.9999999999427,-4194.999999999959,-4194.999999999959,-4194.999999999959,-1420.0000000001637,78.99999999988268,554.9999999997908,-387.00000000021646,-365.000000000191,-354.00000000017826,-1355.0000000002456,-2328.000000000202,-2330.000000000223,-1420.0000000001637,78.99999999988268,554.9999999997908,-387.00000000021646,-365.000000000191,-354.00000000017826,-1355.0000000002456,-2328.000000000202,-2330.000000000223,1465.0000000000773,-565.9999999999172,1450.0000000000227,206.0000000000855,-749.999999999909,-1874.9999999998863,-2559.9999999999,-2985.999999999899,-3059.9999999999,1465.0000000000773,-565.9999999999172,1450.0000000000227,206.0000000000855,-749.999999999909,-1874.9999999998863,-2559.9999999999,-2985.999999999899,-3059.9999999999,1275.0000000000682,1842.000000000121,575.0000000001137,191.0000000000764,-739.9999999998727,-1979.9999999999045,-1484.9999999999227,-2479.9999999998818,-2404.9999999998818,1275.0000000000682,1842.000000000121,575.0000000001137,191.0000000000764,-739.9999999998727,-1979.9999999999045,-1484.9999999999227,-2479.9999999998818,-2404.9999999998818,-1490.0000000000318,1068.0000000000746,239.9999999998954,-1483.0000000000382,-2290.0000000000773,-2640.0000000000773,-2870.0000000000955,-2671.000000000072,-3230.000000000109,-1490.0000000000318,1068.0000000000746,239.9999999998954,-1483.0000000000382,-2290.0000000000773,-2640.0000000000773,-2870.0000000000955,-2671.000000000072,-3230.000000000109,-1249.9999999999318,-1210.9999999999445,-2195.0000000000273,-2024.000000000001,-4004.9999999999727,-4457.99999999997,-4514.999999999964,-5577.999999999997,-5439.999999999986,-1249.9999999999318,-1210.9999999999445,-2195.0000000000273,-2024.000000000001,-4004.9999999999727,-4457.99999999997,-4514.999999999964,-5577.999999999997,-5439.999999999986,-900.0,-1231.0000000000173,-1265.0000000000318,-701.9999999999982,-1860.0000000000364,-2280.000000000018,-2385.0000000000364,-3000.0000000000227,-2925.0000000000227,-900.0,-1231.0000000000173,-1265.0000000000318,-701.9999999999982,-1860.0000000000364,-2280.000000000018,-2385.0000000000364,-3000.0000000000227,-2925.0000000000227
