config,timeframe,session,orb_minutes,news_mode,risk_reward,range_start,range_end,stop_time,trades,wins,losses,win_rate,net_profit,profit_factor,expectancy,max_dd_money,max_dd_pct,max_consec_wins,max_consec_losses,avg_r,total_r,recovery_factor,long_net,short_net,avg_duration_min,folder
M5_LONDON_ORB15_SKIP_NEWS_RR1,M5,LONDON,15,SKIP_NEWS,1.0,03:00,03:15,09:30,436,200,236,45.87155963302752,-38224.9999999991,0.8037529520484691,-87.67201834862165,47209.99999999929,45.823829167677054,7,10,-0.07617546749300284,-33.21250382694924,-0.8096801525100545,-22504.9999999997,-15719.999999999345,23.022935779816514,rr_matrix_out/M5_LONDON_ORB15_SKIP_NEWS_RR1
M5_LONDON_ORB15_SKIP_NEWS_RR1p5,M5,LONDON,15,SKIP_NEWS,1.5,03:00,03:15,09:30,418,150,268,35.88516746411483,-48108.99999999943,0.7766371845764576,-115.09330143540542,62471.99999999956,60.19424959531291,6,11,-0.11072921293969243,-46.284811008791436,-0.7700889998719389,-21469.999999999665,-26638.999999999804,31.48803827751196,rr_matrix_out/M5_LONDON_ORB15_SKIP_NEWS_RR1p5
M5_LONDON_ORB15_SKIP_NEWS_RR2,M5,LONDON,15,SKIP_NEWS,2.0,03:00,03:15,09:30,406,115,291,28.32512315270936,-66474.99999999904,0.7112105480374514,-163.73152709359368,76759.99999999924,75.17383214180708,4,15,-0.18872418691324583,-76.6220198867778,-0.8660109431995792,-37454.99999999952,-29019.999999999527,40.27339901477833,rr_matrix_out/M5_LONDON_ORB15_SKIP_NEWS_RR2
M5_LONDON_ORB15_SKIP_NEWS_RR2p5,M5,LONDON,15,SKIP_NEWS,2.5,03:00,03:15,09:30,402,99,303,24.62686567164179,-61712.999999999214,0.7385873133538097,-153.51492537313231,71337.99999999927,70.00304198926402,4,15,-0.20656056488283045,-83.03734708289784,-0.8650789200706474,-39411.99999999981,-22300.999999999385,46.460199004975124,rr_matrix_out/M5_LONDON_ORB15_SKIP_NEWS_RR2p5
M5_LONDON_ORB15_SKIP_NEWS_RR3,M5,LONDON,15,SKIP_NEWS,3.0,03:00,03:15,09:30,399,90,309,22.55639097744361,-69169.99999999885,0.7116234470107606,-173.35839598997168,80879.99999999901,80.7951650766685,4,15,-0.21874330700404193,-87.27857949461273,-0.8552176063303623,-41889.999999999374,-27279.999999999338,50.39598997493734,rr_matrix_out/M5_LONDON_ORB15_SKIP_NEWS_RR3
M5_LONDON_ORB15_SKIP_NEWS_RR3p5,M5,LONDON,15,SKIP_NEWS,3.5,03:00,03:15,09:30,395,80,315,20.253164556962027,-75539.99999999927,0.689174176027653,-191.240506329112,81213.99999999948,81.12881474451771,3,17,-0.249902081560578,-98.71132221642831,-0.930135198364811,-44029.999999999694,-31509.999999999534,55.70632911392405,rr_matrix_out/M5_LONDON_ORB15_SKIP_NEWS_RR3p5
M5_LONDON_ORB15_SKIP_NEWS_RR4,M5,LONDON,15,SKIP_NEWS,4.0,03:00,03:15,09:30,395,79,316,20.0,-67979.99999999907,0.7207640172520055,-172.1012658227823,74584.99999999921,74.50676789371082,3,17,-0.2186589161811803,-86.37027189156622,-0.9114433197023502,-41769.99999999971,-26209.99999999931,57.39746835443038,rr_matrix_out/M5_LONDON_ORB15_SKIP_NEWS_RR4
M5_LONDON_ORB15_SKIP_NEWS_RR4p5,M5,LONDON,15,SKIP_NEWS,4.5,03:00,03:15,09:30,395,76,319,19.240506329113924,-71168.99999999907,0.70983406042321,-180.17468354430142,77942.99999999921,77.86124569202258,3,17,-0.21211816765766908,-83.78667622477928,-0.913090335244984,-53083.999999999694,-18084.999999999352,59.66075949367089,rr_matrix_out/M5_LONDON_ORB15_SKIP_NEWS_RR4p5
M5_LONDON_ORB15_SKIP_NEWS_RR5,M5,LONDON,15,SKIP_NEWS,5.0,03:00,03:15,09:30,394,72,322,18.274111675126903,-70049.99999999914,0.7157177062619239,-177.79187817258654,78159.99999999921,78.07801808101414,3,17,-0.2309940491884347,-91.01165538024327,-0.8962384851586469,-49989.99999999964,-20059.999999999447,61.29187817258883,rr_matrix_out/M5_LONDON_ORB15_SKIP_NEWS_RR5
M5_LONDON_ORB30_SKIP_NEWS_RR1,M5,LONDON,30,SKIP_NEWS,1.0,03:00,03:30,09:30,360,165,195,45.83333333333333,-30254.999999999403,0.8416217348060543,-84.04166666666495,45380.000000000015,44.02833026098759,7,10,-0.07411744427823337,-26.682279940164015,-0.666703393565434,-12299.999999999909,-17954.999999999472,30.933333333333334,rr_matrix_out/M5_LONDON_ORB30_SKIP_NEWS_RR1
M5_LONDON_ORB30_SKIP_NEWS_RR1p5,M5,LONDON,30,SKIP_NEWS,1.5,03:00,03:30,09:30,342,120,222,35.08771929824561,-50221.9999999996,0.763966631418166,-146.84795321637313,65894.9999999998,64.51818199620087,4,12,-0.13552294323065495,-46.348846584883994,-0.7621519083390205,-23866.000000000306,-26355.999999999312,44.92397660818713,rr_matrix_out/M5_LONDON_ORB30_SKIP_NEWS_RR1p5
M5_LONDON_ORB30_SKIP_NEWS_RR2,M5,LONDON,30,SKIP_NEWS,2.0,03:00,03:30,09:30,328,92,236,28.04878048780488,-68194.99999999927,0.6952655450544076,-207.91158536585135,79824.99999999935,78.52926709296541,4,13,-0.2130365485092564,-69.8759879110361,-0.8543062950203549,-38915.000000000284,-29279.999999998974,56.58536585365854,rr_matrix_out/M5_LONDON_ORB30_SKIP_NEWS_RR2
M5_LONDON_ORB30_SKIP_NEWS_RR2p5,M5,LONDON,30,SKIP_NEWS,2.5,03:00,03:30,09:30,327,86,241,26.299694189602445,-55122.999999999694,0.7569425459676361,-168.57186544342423,68755.99999999964,67.46935931780904,4,16,-0.1888451029101237,-61.752348651610454,-0.8017191226947464,-38613.000000000335,-16509.999999999403,62.42201834862385,rr_matrix_out/M5_LONDON_ORB30_SKIP_NEWS_RR2p5
M5_LONDON_ORB30_SKIP_NEWS_RR3,M5,LONDON,30,SKIP_NEWS,3.0,03:00,03:30,09:30,322,80,242,24.84472049689441,-58379.99999999979,0.743367694573269,-181.30434782608603,71789.99999999977,71.71469956545603,4,16,-0.1905753510480818,-61.365263037482336,-0.813205181780192,-39995.00000000035,-18384.999999999352,68.3975155279503,rr_matrix_out/M5_LONDON_ORB30_SKIP_NEWS_RR3
M5_LONDON_ORB30_SKIP_NEWS_RR3p5,M5,LONDON,30,SKIP_NEWS,3.5,03:00,03:30,09:30,319,75,244,23.510971786833856,-56142.99999999926,0.754071575627494,-175.99686520375943,67876.99999999933,67.80580390589813,4,16,-0.18745597256863566,-59.79845524939478,-0.8271284824019891,-36923.00000000018,-19219.999999999072,72.85266457680251,rr_matrix_out/M5_LONDON_ORB30_SKIP_NEWS_RR3p5
M5_LONDON_ORB30_SKIP_NEWS_RR4,M5,LONDON,30,SKIP_NEWS,4.0,03:00,03:30,09:30,319,74,245,23.197492163009404,-58649.999999999534,0.7435617157098524,-183.8557993730392,70264.9999999995,70.19129913590679,4,16,-0.1736886462927666,-55.40667816739254,-0.8346972176759403,-42845.000000000306,-15804.9999999992,75.38244514106583,rr_matrix_out/M5_LONDON_ORB30_SKIP_NEWS_RR4
M5_LONDON_ORB30_SKIP_NEWS_RR4p5,M5,LONDON,30,SKIP_NEWS,4.5,03:00,03:30,09:30,319,72,247,22.570532915360502,-58193.999999999476,0.7473944655453085,-182.42633228839944,71295.9999999995,71.22121772139204,4,16,-0.17152047736276282,-54.71503227872134,-0.8162309245960486,-46468.000000000255,-11725.999999999158,76.99373040752351,rr_matrix_out/M5_LONDON_ORB30_SKIP_NEWS_RR4p5
M5_LONDON_ORB30_SKIP_NEWS_RR5,M5,LONDON,30,SKIP_NEWS,5.0,03:00,03:30,09:30,319,70,249,21.9435736677116,-52929.999999999694,0.7710838162788696,-165.92476489028104,67519.99999999962,67.44917836271875,4,16,-0.16834441514725546,-53.70186843197449,-0.783915876777251,-43905.00000000043,-9024.999999999227,77.5705329153605,rr_matrix_out/M5_LONDON_ORB30_SKIP_NEWS_RR5
M5_LONDON_ORB60_SKIP_NEWS_RR1,M5,LONDON,60,SKIP_NEWS,1.0,03:00,04:00,09:30,257,112,145,43.57976653696498,-22074.999999999418,0.8646784772880551,-85.89494163423912,32044.99999999952,32.04499999999952,7,9,-0.10528967972378032,-27.05944768901154,-0.6888750195038149,-8795.000000000391,-13279.999999999063,46.961089494163424,rr_matrix_out/M5_LONDON_ORB60_SKIP_NEWS_RR1
M5_LONDON_ORB60_SKIP_NEWS_RR1p5,M5,LONDON,60,SKIP_NEWS,1.5,03:00,04:00,09:30,243,84,159,34.5679012345679,-28035.999999999098,0.8405867970660191,-115.37448559670395,40513.999999999316,40.513999999999314,4,11,-0.1437455982104677,-34.93018036514365,-0.6920077010416047,-18029.00000000018,-10006.99999999888,64.35390946502058,rr_matrix_out/M5_LONDON_ORB60_SKIP_NEWS_RR1p5
M5_LONDON_ORB60_SKIP_NEWS_RR2,M5,LONDON,60,SKIP_NEWS,2.0,03:00,04:00,09:30,236,68,168,28.8135593220339,-44779.99999999913,0.7590529997309691,-189.74576271186083,56224.99999999913,56.22499999999913,4,11,-0.2159335843085905,-50.96032589682736,-0.7964428634948835,-37225.000000000364,-7554.99999999879,77.34322033898304,rr_matrix_out/M5_LONDON_ORB60_SKIP_NEWS_RR2
M5_LONDON_ORB60_SKIP_NEWS_RR2p5,M5,LONDON,60,SKIP_NEWS,2.5,03:00,04:00,09:30,236,65,171,27.54237288135593,-35914.99999999901,0.8088916085776662,-152.18220338982633,48873.99999999926,48.873999999999256,4,13,-0.20458337848745087,-48.2816773230384,-0.7348487948602438,-38557.00000000006,2642.000000001053,81.57203389830508,rr_matrix_out/M5_LONDON_ORB60_SKIP_NEWS_RR2p5
M5_LONDON_ORB60_SKIP_NEWS_RR3,M5,LONDON,60,SKIP_NEWS,3.0,03:00,04:00,09:30,236,64,172,27.11864406779661,-31909.999999999214,0.8306218317895943,-135.21186440677636,44649.99999999927,44.649999999999274,4,13,-0.19892140714002357,-46.94545208504556,-0.7146696528555372,-32360.000000000222,450.00000000100044,85.07203389830508,rr_matrix_out/M5_LONDON_ORB60_SKIP_NEWS_RR3
M5_LONDON_ORB60_SKIP_NEWS_RR3p5,M5,LONDON,60,SKIP_NEWS,3.5,03:00,04:00,09:30,234,62,172,26.495726495726498,-25902.999999999272,0.8623681623761356,-110.69658119657798,43116.99999999959,43.11699999999959,4,17,-0.1999262901839581,-46.7827519030462,-0.60076072082936,-27304.000000000266,1401.0000000010205,87.88034188034187,rr_matrix_out/M5_LONDON_ORB60_SKIP_NEWS_RR3p5
M5_LONDON_ORB60_SKIP_NEWS_RR4,M5,LONDON,60,SKIP_NEWS,4.0,03:00,04:00,09:30,234,62,172,26.495726495726498,-27994.999999998894,0.8512526234690941,-119.6367521367476,42419.99999999956,42.41999999999956,4,17,-0.19569291697610225,-45.792142572407926,-0.6599481376708907,-32445.000000000153,4450.00000000123,90.35042735042735,rr_matrix_out/M5_LONDON_ORB60_SKIP_NEWS_RR4
M5_LONDON_ORB60_SKIP_NEWS_RR4p5,M5,LONDON,60,SKIP_NEWS,4.5,03:00,04:00,09:30,234,61,173,26.06837606837607,-25973.999999999098,0.8622872594242128,-110.99999999999602,42134.99999999991,42.13499999999991,4,17,-0.20899600869227258,-48.90506603399179,-0.616447134211443,-32755.000000000186,6781.000000001131,91.93162393162393,rr_matrix_out/M5_LONDON_ORB60_SKIP_NEWS_RR4p5
M5_LONDON_ORB60_SKIP_NEWS_RR5,M5,LONDON,60,SKIP_NEWS,5.0,03:00,04:00,09:30,234,61,173,26.06837606837607,-21594.99999999914,0.8855044801442169,-92.28632478632102,42134.99999999991,42.13499999999991,4,17,-0.19561979107879973,-45.77503111243914,-0.512519283256181,-31040.000000000146,9445.00000000103,92.73504273504274,rr_matrix_out/M5_LONDON_ORB60_SKIP_NEWS_RR5
M5_NEW_YORK_ORB15_SKIP_NEWS_RR1,M5,NEW_YORK,15,SKIP_NEWS,1.0,09:30,09:45,16:55,260,137,122,52.69230769230769,18834.999999999345,1.1250041480006592,72.4423076923052,14209.999999999709,10.84194865143229,14,6,0.025585900810594718,6.652334210754627,1.3254750175932253,9304.99999999988,9529.999999999472,69.3423076923077,rr_matrix_out/M5_NEW_YORK_ORB15_SKIP_NEWS_RR1
M5_NEW_YORK_ORB15_SKIP_NEWS_RR1p5,M5,NEW_YORK,15,SKIP_NEWS,1.5,09:30,09:45,16:55,242,109,132,45.04132231404959,15235.9999999992,1.0922946450205904,62.95867768594671,19512.000000000466,16.401948885722874,13,6,0.025371855230593505,6.139988965803628,0.7808528085280256,1149.9999999996362,14085.999999999467,91.41735537190083,rr_matrix_out/M5_NEW_YORK_ORB15_SKIP_NEWS_RR1p5
M5_NEW_YORK_ORB15_SKIP_NEWS_RR2,M5,NEW_YORK,15,SKIP_NEWS,2.0,09:30,09:45,16:55,235,94,140,40.0,9569.999999999593,1.0554653993276895,40.72340425531732,22475.00000000038,17.817401796487566,10,14,-0.006832246890965772,-1.6055780193769564,0.42580645161287795,-12615.00000000001,22184.99999999958,108.47234042553191,rr_matrix_out/M5_NEW_YORK_ORB15_SKIP_NEWS_RR2
M5_NEW_YORK_ORB15_SKIP_NEWS_RR2p5,M5,NEW_YORK,15,SKIP_NEWS,2.5,09:30,09:45,16:55,233,89,143,38.197424892703864,15522.999999999418,1.088324324324321,66.62231759656399,22245.000000000044,18.716555043247123,9,14,0.030326700224104993,7.066121152216463,0.6978197347718313,-11569.000000000053,27091.99999999946,116.92703862660944,rr_matrix_out/M5_NEW_YORK_ORB15_SKIP_NEWS_RR2p5
M5_NEW_YORK_ORB15_SKIP_NEWS_RR3,M5,NEW_YORK,15,SKIP_NEWS,3.0,09:30,09:45,16:55,233,86,146,36.9098712446352,8279.9999999992,1.046175724284077,35.53648068669224,27375.000000000073,24.159385755891037,5,14,0.03138160784268611,7.311914627345863,0.3024657534246275,-23135.000000000036,31414.999999999323,144.4549356223176,rr_matrix_out/M5_NEW_YORK_ORB15_SKIP_NEWS_RR3
M5_NEW_YORK_ORB15_SKIP_NEWS_RR3p5,M5,NEW_YORK,15,SKIP_NEWS,3.5,09:30,09:45,16:55,230,81,148,35.21739130434783,2255.9999999995634,1.0124517054862545,9.80869565217211,31371.999999999985,28.150208623087664,4,14,-0.004360509096258189,-1.0029170921393835,0.07191125844700894,-25780.000000000156,28035.99999999974,153.66086956521738,rr_matrix_out/M5_NEW_YORK_ORB15_SKIP_NEWS_RR3p5
M5_NEW_YORK_ORB15_SKIP_NEWS_RR4,M5,NEW_YORK,15,SKIP_NEWS,4.0,09:30,09:45,16:55,230,80,149,34.78260869565217,11914.999999999418,1.0655084256535698,51.80434782608482,30749.99999999997,26.939419159840583,4,15,0.02176666707678637,5.006333427660865,0.3874796747967294,-25380.00000000015,37294.999999999665,159.19565217391303,rr_matrix_out/M5_NEW_YORK_ORB15_SKIP_NEWS_RR4
M5_NEW_YORK_ORB15_SKIP_NEWS_RR4p5,M5,NEW_YORK,15,SKIP_NEWS,4.5,09:30,09:45,16:55,228,79,149,34.64912280701755,16129.999999999272,1.0886190698568763,70.74561403508481,30128.00000000003,25.784586417904137,4,15,0.020570180544345097,4.690001164110682,0.5353823685607826,-26376.00000000007,42505.9999999994,165.27631578947367,rr_matrix_out/M5_NEW_YORK_ORB15_SKIP_NEWS_RR4p5
M5_NEW_YORK_ORB15_SKIP_NEWS_RR5,M5,NEW_YORK,15,SKIP_NEWS,5.0,09:30,09:45,16:55,228,79,149,34.64912280701755,20209.99999999936,1.111034804823775,88.64035087719034,29504.999999999985,24.681082437575842,4,15,0.036462443744960306,8.31343717385095,0.6849686493814394,-23785.000000000084,43994.99999999948,169.56578947368422,rr_matrix_out/M5_NEW_YORK_ORB15_SKIP_NEWS_RR5
M5_NEW_YORK_ORB30_SKIP_NEWS_RR1,M5,NEW_YORK,30,SKIP_NEWS,1.0,09:30,10:00,16:55,204,103,100,50.49019607843137,-3319.9999999999563,0.9780764024168789,-16.274509803921248,28119.99999999987,23.16500535464196,6,6,-0.008306011485308606,-1.6944263430029558,-0.11806543385490653,-23090.00000000001,19770.000000000076,114.76960784313725,rr_matrix_out/M5_NEW_YORK_ORB30_SKIP_NEWS_RR1
M5_NEW_YORK_ORB30_SKIP_NEWS_RR1p5,M5,NEW_YORK,30,SKIP_NEWS,1.5,09:30,10:00,16:55,193,85,107,44.04145077720207,-5085.999999999738,0.9679025590861772,-26.35233160621628,29375.0,24.628167077485454,6,6,-0.020691716395485407,-3.9935012643286836,-0.17314042553190598,-42077.00000000019,36991.000000000444,139.9896373056995,rr_matrix_out/M5_NEW_YORK_ORB30_SKIP_NEWS_RR1p5
M5_NEW_YORK_ORB30_SKIP_NEWS_RR2,M5,NEW_YORK,30,SKIP_NEWS,2.0,09:30,10:00,16:55,191,79,112,41.361256544502616,7070.000000000204,1.0428251256890189,37.015706806283596,28630.00000000006,22.657486546375484,5,12,0.005696796877236175,1.0880882035521093,0.2469437652811802,-34975.00000000009,42045.000000000255,154.38743455497382,rr_matrix_out/M5_NEW_YORK_ORB30_SKIP_NEWS_RR2
M5_NEW_YORK_ORB30_SKIP_NEWS_RR2p5,M5,NEW_YORK,30,SKIP_NEWS,2.5,09:30,10:00,16:55,191,77,114,40.31413612565445,24279.000000000553,1.1459600817602524,127.11518324607543,31370.00000000003,23.262022171962496,5,12,0.036892766912313704,7.046518480251917,0.7739560089257421,-28726.99999999995,53006.00000000037,164.91623036649216,rr_matrix_out/M5_NEW_YORK_ORB30_SKIP_NEWS_RR2p5
M5_NEW_YORK_ORB30_SKIP_NEWS_RR3,M5,NEW_YORK,30,SKIP_NEWS,3.0,09:30,10:00,16:55,190,75,115,39.473684210526315,29695.000000000146,1.1777079593058055,156.28947368421086,31370.00000000003,23.337300996875506,5,12,0.03493964041575646,6.638531678993727,0.9466050366592323,-25755.00000000002,55450.00000000011,173.6578947368421,rr_matrix_out/M5_NEW_YORK_ORB30_SKIP_NEWS_RR3
M5_NEW_YORK_ORB30_SKIP_NEWS_RR3p5,M5,NEW_YORK,30,SKIP_NEWS,3.5,09:30,10:00,16:55,187,71,116,37.967914438502675,16165.000000000407,1.0955858439523427,86.44385026738193,35849.999999999956,27.510685810318215,5,12,-0.008745523242346223,-1.6354128463187436,0.4509065550906674,-38891.99999999992,55057.00000000033,185.9572192513369,rr_matrix_out/M5_NEW_YORK_ORB30_SKIP_NEWS_RR3p5
M5_NEW_YORK_ORB30_SKIP_NEWS_RR4,M5,NEW_YORK,30,SKIP_NEWS,4.0,09:30,10:00,16:55,187,71,116,37.967914438502675,22215.000000000175,1.1313603169440927,118.79679144385133,35849.99999999997,26.548672566371685,5,12,0.012253531244125464,2.291410342651462,0.6196652719665325,-37539.99999999996,59755.00000000015,191.59358288770053,rr_matrix_out/M5_NEW_YORK_ORB30_SKIP_NEWS_RR4
M5_NEW_YORK_ORB30_SKIP_NEWS_RR4p5,M5,NEW_YORK,30,SKIP_NEWS,4.5,09:30,10:00,16:55,187,71,116,37.967914438502675,24047.000000000437,1.1421931821541578,128.59358288770238,35849.99999999994,25.651483278238075,5,12,0.005991804317471501,1.1204674073671708,0.6707670850767218,-36186.99999999999,60234.00000000033,197.1283422459893,rr_matrix_out/M5_NEW_YORK_ORB30_SKIP_NEWS_RR4p5
M5_NEW_YORK_ORB30_SKIP_NEWS_RR5,M5,NEW_YORK,30,SKIP_NEWS,5.0,09:30,10:00,16:55,187,71,116,37.967914438502675,31320.00000000035,1.185199420512671,167.48663101604444,35849.99999999997,24.81312292358803,5,12,0.026316718799757777,4.921226415554704,0.8736401673640272,-34834.99999999995,66155.00000000026,199.2673796791444,rr_matrix_out/M5_NEW_YORK_ORB30_SKIP_NEWS_RR5
M5_NEW_YORK_ORB60_SKIP_NEWS_RR1,M5,NEW_YORK,60,SKIP_NEWS,1.0,09:30,10:30,16:55,137,69,68,50.36496350364964,-5714.999999999767,0.9513865260292633,-41.71532846715169,21095.000000000175,20.77097282394662,7,8,-0.008940993203795218,-1.2249160689199448,-0.2709172789760474,-13359.999999999673,7644.999999999891,143.86861313868613,rr_matrix_out/M5_NEW_YORK_ORB60_SKIP_NEWS_RR1
M5_NEW_YORK_ORB60_SKIP_NEWS_RR1p5,M5,NEW_YORK,60,SKIP_NEWS,1.5,09:30,10:30,16:55,130,60,70,46.15384615384615,-11275.99999999965,0.9064077025232424,-86.7384615384596,35339.0000000001,34.57151242418324,4,8,-0.02048163594536751,-2.6626126728977764,-0.3190809021194606,-17622.999999999683,6346.9999999999345,171.83076923076922,rr_matrix_out/M5_NEW_YORK_ORB60_SKIP_NEWS_RR1p5
M5_NEW_YORK_ORB60_SKIP_NEWS_RR2,M5,NEW_YORK,60,SKIP_NEWS,2.0,09:30,10:30,16:55,128,57,71,44.53125,-5469.9999999998545,0.9547372776168814,-42.73437499999915,32225.00000000019,31.525141850909993,4,8,0.001837458479865101,0.23519468542273292,-0.16974398758727144,-19754.999999999745,14284.999999999854,184.1640625,rr_matrix_out/M5_NEW_YORK_ORB60_SKIP_NEWS_RR2
M5_NEW_YORK_ORB60_SKIP_NEWS_RR2p5,M5,NEW_YORK,60,SKIP_NEWS,2.5,09:30,10:30,16:55,125,54,71,43.2,-8568.999999999593,0.9290939180802683,-68.55199999999675,33560.00000000013,32.83114850322846,4,8,-0.007801975063093812,-0.9752468828867266,-0.2553337306316913,-17082.99999999963,8514.000000000033,199.048,rr_matrix_out/M5_NEW_YORK_ORB60_SKIP_NEWS_RR2p5
M5_NEW_YORK_ORB60_SKIP_NEWS_RR3,M5,NEW_YORK,60,SKIP_NEWS,3.0,09:30,10:30,16:55,125,54,71,43.2,-10209.999999999738,0.915515101365331,-81.67999999999812,31175.000000000276,30.497945607513483,4,8,0.00552587129795855,0.6907339122448187,-0.32750601443463184,-22204.999999999654,11994.999999999893,204.28,rr_matrix_out/M5_NEW_YORK_ORB60_SKIP_NEWS_RR3
M5_NEW_YORK_ORB60_SKIP_NEWS_RR3p5,M5,NEW_YORK,60,SKIP_NEWS,3.5,09:30,10:30,16:55,125,54,71,43.2,-9337.99999999968,0.9227306578403,-74.70399999999792,28790.00000000013,28.164742711798212,4,8,0.017392506699194767,2.1740633373993457,-0.3243487321986675,-21234.999999999673,11896.999999999936,208.784,rr_matrix_out/M5_NEW_YORK_ORB60_SKIP_NEWS_RR3p5
M5_NEW_YORK_ORB60_SKIP_NEWS_RR4,M5,NEW_YORK,60,SKIP_NEWS,4.0,09:30,10:30,16:55,125,54,71,43.2,-5989.999999999651,0.9504344228382319,-47.91999999999756,26405.00000000019,25.83153981608315,4,8,0.03505262063857655,4.381577579822069,-0.22685097519407718,-20264.9999999996,14274.99999999991,212.968,rr_matrix_out/M5_NEW_YORK_ORB60_SKIP_NEWS_RR4
M5_NEW_YORK_ORB60_SKIP_NEWS_RR4p5,M5,NEW_YORK,60,SKIP_NEWS,4.5,09:30,10:30,16:55,125,54,71,43.2,-2394.9999999995925,0.9801820438560233,-19.159999999996945,24020.00000000016,23.498336920367993,4,8,0.0550540451607342,6.881755645091775,-0.09970857618649362,-19294.999999999618,16900.0,213.416,rr_matrix_out/M5_NEW_YORK_ORB60_SKIP_NEWS_RR4p5
M5_NEW_YORK_ORB60_SKIP_NEWS_RR5,M5,NEW_YORK,60,SKIP_NEWS,5.0,09:30,10:30,16:55,125,54,71,43.2,845.000000000291,1.0069921390153107,6.760000000002008,22115.00000000032,21.533592989289485,4,8,0.0720151874834963,9.001898435437038,0.038209360162798044,-18324.999999999636,19169.99999999989,215.68,rr_matrix_out/M5_NEW_YORK_ORB60_SKIP_NEWS_RR5
M15_ASIA_ORB15_INCLUDE_NEWS_RR1,M15,ASIA,15,INCLUDE_NEWS,1.0,19:00,19:15,03:00,383,203,180,53.00261096605744,33494.99999999913,1.1898540456284483,87.45430809399224,16080.000000000204,11.425729207375744,8,12,0.03727969802361094,14.27812434304299,2.0830223880596206,5049.999999999272,28444.999999999753,34.882506527415146,rr_matrix_out/M15_ASIA_ORB15_INCLUDE_NEWS_RR1
M15_ASIA_ORB15_INCLUDE_NEWS_RR1p5,M15,ASIA,15,INCLUDE_NEWS,1.5,19:00,19:15,03:00,376,167,209,44.41489361702128,30799.999999999418,1.1512027491408898,81.91489361701947,22243.000000000175,15.892057186542315,8,13,0.03928439821966771,14.770933730595061,1.3847053005439542,11371.99999999957,19427.999999999745,50.545212765957444,rr_matrix_out/M15_ASIA_ORB15_INCLUDE_NEWS_RR1p5
M15_ASIA_ORB15_INCLUDE_NEWS_RR2,M15,ASIA,15,INCLUDE_NEWS,2.0,19:00,19:15,03:00,374,145,229,38.770053475935825,9030.000000000102,1.0410491862896636,24.144385026738377,30735.00000000022,24.622471460044224,4,16,0.03699786272614923,13.837200659579812,0.2938018545632028,13019.999999999754,-3989.9999999996,62.96524064171123,rr_matrix_out/M15_ASIA_ORB15_INCLUDE_NEWS_RR2
M15_ASIA_ORB15_INCLUDE_NEWS_RR2p5,M15,ASIA,15,INCLUDE_NEWS,2.5,19:00,19:15,03:00,370,134,236,36.21621621621622,26103.99999999984,1.1169036476410121,70.55135135135085,28933.00000000016,22.093005497862077,4,16,0.07410681988373195,27.41952335698082,0.9022223758338125,19435.999999999738,6668.000000000075,70.8945945945946,rr_matrix_out/M15_ASIA_ORB15_INCLUDE_NEWS_RR2p5
M15_ASIA_ORB15_INCLUDE_NEWS_RR3,M15,ASIA,15,INCLUDE_NEWS,3.0,19:00,19:15,03:00,370,131,239,35.4054054054054,48749.99999999968,1.2169318055401033,131.7567567567559,26705.00000000029,19.424643584521636,4,16,0.15008436256636243,55.531214149554096,1.8255008425388186,28754.999999999654,19995.00000000003,77.42432432432433,rr_matrix_out/M15_ASIA_ORB15_INCLUDE_NEWS_RR3
M15_ASIA_ORB15_INCLUDE_NEWS_RR3p5,M15,ASIA,15,INCLUDE_NEWS,3.5,19:00,19:15,03:00,367,125,242,34.05994550408719,61607.99999999939,1.2727164073393646,167.86920980926192,22617.000000000175,15.837015355960155,4,16,0.18441105611769892,67.67885759519551,2.723968696113495,37950.99999999943,23656.999999999698,83.00272479564033,rr_matrix_out/M15_ASIA_ORB15_INCLUDE_NEWS_RR3p5
M15_ASIA_ORB15_INCLUDE_NEWS_RR4,M15,ASIA,15,INCLUDE_NEWS,4.0,19:00,19:15,03:00,366,122,244,33.33333333333333,81059.99999999933,1.357801809755018,221.47540983606353,22934.999999999985,15.05266957634633,4,16,0.23919032568110202,87.54365919928334,3.534336167429666,43729.99999999938,37329.999999999876,88.74863387978142,rr_matrix_out/M15_ASIA_ORB15_INCLUDE_NEWS_RR4
M15_ASIA_ORB15_INCLUDE_NEWS_RR4p5,M15,ASIA,15,INCLUDE_NEWS,4.5,19:00,19:15,03:00,366,121,245,33.060109289617486,94809.99999999991,1.4167289349918666,259.0437158469932,22441.99999999994,14.372814489375058,4,16,0.29394637484293723,107.58437319251502,4.224668033152133,45035.99999999951,49774.000000000015,93.91803278688525,rr_matrix_out/M15_ASIA_ORB15_INCLUDE_NEWS_RR4p5
M15_ASIA_ORB15_INCLUDE_NEWS_RR5,M15,ASIA,15,INCLUDE_NEWS,5.0,19:00,19:15,03:00,365,119,246,32.602739726027394,93219.99999999985,1.4093443990690715,255.39726027397157,21949.999999999927,14.875304960693935,3,16,0.311237586936387,113.60171923178125,4.246924829157183,49569.99999999975,43649.99999999987,98.4931506849315,rr_matrix_out/M15_ASIA_ORB15_INCLUDE_NEWS_RR5
