name,timeframe,session,orb_minutes,news_mode,risk_reward,sl_range_mult,max_trades,reverse,range_start,range_end,stop_time,trades,wins,losses,win_rate,net_profit,profit_factor,expectancy,max_dd_money,max_dd_pct,avg_r,total_r,recovery_factor,max_consec_losses,long_net,short_net,avg_duration_min
M5_LONDON_ORB60_SKIP_NEWS_RR1_SL0p75_RR_REV,M5,LONDON,60,SKIP_NEWS,1.0,0.75,2,True,03:00,04:00,09:30,172,97,75,56.395348837209305,27374.99999999997,1.2596460277714545,159.15697674418604,17103.000000000262,12.635008347985583,0.12250748552479132,21.071287510264106,1.6005963865988162,7,13446.999999999798,13928.000000000202,70.96511627906976
M5_LONDON_ORB60_INCLUDE_NEWS_RR2_SL0p25_RR_REV,M5,LONDON,60,INCLUDE_NEWS,2.0,0.25,2,True,03:00,04:00,09:30,280,119,161,42.5,27345.00000000016,1.3051658910576216,97.66071428571504,10681.000000000044,10.14754363130249,0.2657528490456612,74.41079773278514,2.5601535436756904,12,6735.99999999974,20609.00000000047,20.457142857142856
M15_LONDON_ORB60_SKIP_NEWS_RR1_SL2_RRR_FWD,M15,LONDON,60,SKIP_NEWS,1.0,2.0,3,False,03:00,04:00,09:30,107,51,56,47.66355140186916,27319.999999999476,1.246882342309772,255.32710280373303,23900.000000000276,23.900000000000276,0.02282195624462133,2.4419493181744825,1.1430962343095883,6,-16660.00000000031,43979.99999999975,223.74766355140187
M15_LONDON_ORB60_SKIP_NEWS_RR1_SL2_RR_FWD,M15,LONDON,60,SKIP_NEWS,1.0,2.0,2,False,03:00,04:00,09:30,107,51,56,47.66355140186916,27319.999999999476,1.246882342309772,255.32710280373303,23900.000000000276,23.900000000000276,0.02282195624462133,2.4419493181744825,1.1430962343095883,6,-16660.00000000031,43979.99999999975,223.74766355140187
M1_LONDON_ORB30_SKIP_NEWS_RR1p5_SL0p5_RRR_REV,M1,LONDON,30,SKIP_NEWS,1.5,0.5,3,True,03:00,03:30,09:30,281,129,152,45.90747330960854,27313.999999999374,1.245618452407709,97.20284697508666,15060.00000000003,12.141734187930881,0.1550453640378435,43.567747294634025,1.8136786188578566,8,-2871.0000000001855,30184.999999999538,28.081850533807827
M15_LONDON_ORB30_SKIP_NEWS_RR1p5_SL0p5_RR_REV,M15,LONDON,30,SKIP_NEWS,1.5,0.5,2,True,03:00,03:30,09:30,187,90,97,48.1283422459893,27298.000000000233,1.3905013947500233,145.97860962566992,11879.99999999997,10.203380513948018,0.2122832083032736,39.69695995271216,2.297811447811473,9,13482.999999999904,13815.000000000373,28.898395721925134
M15_LONDON_ORB60_INCLUDE_NEWS_RR3_SL0p25_RRR_REV,M15,LONDON,60,INCLUDE_NEWS,3.0,0.25,3,True,03:00,04:00,09:30,302,98,204,32.450331125827816,27134.00000000013,1.2514689255064804,89.8476821192058,11924.000000000058,11.210559963897621,0.2650360908461388,80.04089943553393,2.2755786648775578,16,10023.999999999978,17110.000000000175,26.688741721854306
M15_LONDON_ORB60_SKIP_NEWS_RR2_SL2_RRR_FWD,M15,LONDON,60,SKIP_NEWS,2.0,2.0,3,False,03:00,04:00,09:30,107,51,56,47.66355140186916,27109.999999999418,1.244984637628767,253.36448598130283,23900.000000000276,23.900000000000276,0.029500880912231364,3.156594257608756,1.134309623430925,6,-12740.000000000418,39849.999999999825,241.48598130841123
M15_LONDON_ORB60_SKIP_NEWS_RR2_SL2_RR_FWD,M15,LONDON,60,SKIP_NEWS,2.0,2.0,2,False,03:00,04:00,09:30,107,51,56,47.66355140186916,27109.999999999418,1.244984637628767,253.36448598130283,23900.000000000276,23.900000000000276,0.029500880912231364,3.156594257608756,1.134309623430925,6,-12740.000000000418,39849.999999999825,241.48598130841123
M5_LONDON_ORB60_SKIP_NEWS_RR1_SL0p75_RRR_REV,M5,LONDON,60,SKIP_NEWS,1.0,0.75,3,True,03:00,04:00,09:30,208,117,91,56.25,27108.99999999968,1.2175891739172293,130.33173076922952,19225.000000000233,14.1139245152814,0.1154539649372185,24.014424706941448,1.4100910273081588,7,14905.99999999963,12203.000000000111,64.70192307692308
M1_LONDON_ORB30_SKIP_NEWS_RR2p5_SL0p5_RRR_REV,M1,LONDON,30,SKIP_NEWS,2.5,0.5,3,True,03:00,03:30,09:30,257,88,169,34.24124513618677,27088.99999999955,1.22108055170162,105.40466926069875,14009.999999999942,11.591445000620517,0.1673699667039195,43.01408144290731,1.9335474660956218,12,4121.999999999662,22966.999999999916,46.782101167315176
M5_LONDON_ORB60_SKIP_NEWS_RR2p5_SL0p25_RR_REV,M5,LONDON,60,SKIP_NEWS,2.5,0.25,2,True,03:00,04:00,09:30,185,71,114,38.37837837837838,27086.999999999927,1.4563865815234809,146.41621621621616,7594.999999999811,5.945717439466268,0.3222649458993307,59.619014991376176,3.5664252797894145,12,12728.999999999678,14358.000000000311,26.9027027027027
M15_LONDON_ORB60_SKIP_NEWS_RR3_SL2_R_FWD,M15,LONDON,60,SKIP_NEWS,3.0,2.0,1,False,03:00,04:00,09:30,105,50,55,47.61904761904761,27039.99999999933,1.2450607214065548,257.5238095238031,23900.000000000276,23.900000000000276,0.026500832270196766,2.7825873883706604,1.1313807531380342,6,-14850.000000000455,41889.99999999978,245.16190476190476
M1_LONDON_ORB60_INCLUDE_NEWS_RR1_SL1p5_RRR_FWD,M1,LONDON,60,INCLUDE_NEWS,1.0,1.5,3,False,03:00,04:00,09:30,200,92,107,46.0,27039.999999998923,1.1322249388753003,135.1999999999948,34910.00000000027,34.91000000000027,-0.013488792734691835,-2.697758546938367,0.7745631624176086,8,-1490.0000000005093,28529.999999999476,187.605
M15_LONDON_ORB60_INCLUDE_NEWS_RR3_SL1p5_RRR_FWD,M15,LONDON,60,INCLUDE_NEWS,3.0,1.5,3,False,03:00,04:00,09:30,173,78,95,45.08670520231214,27034.99999999936,1.1461588365680886,156.27167630057454,33920.00000000032,33.92000000000032,0.020809010557544447,3.5999588264551896,0.797022405660351,6,-12290.000000000782,39325.00000000019,215.67052023121389
M1_LONDON_ORB60_SKIP_NEWS_RR2_SL0p25_RRR_REV,M1,LONDON,60,SKIP_NEWS,2.0,0.25,3,True,03:00,04:00,09:30,281,113,168,40.213523131672595,26929.99999999978,1.3084835849618506,95.83629893238329,14326.000000000204,11.051709906115416,0.20124162673996795,56.548897113931,1.8797989669132624,11,15344.999999999845,11584.999999999854,18.93238434163701
M1_LONDON_ORB60_SKIP_NEWS_RR1_SL1_R_REV,M1,LONDON,60,SKIP_NEWS,1.0,1.0,1,True,03:00,04:00,09:30,106,64,42,60.37735849056604,26920.000000000102,1.309389725318929,253.96226415094367,16880.00000000003,12.365394476595146,0.1802839565605587,19.110099395419223,1.594786729857823,5,1800.0,25120.00000000003,137.76415094339623
M15_LONDON_ORB60_INCLUDE_NEWS_RR1_SL2_R_FWD,M15,LONDON,60,INCLUDE_NEWS,1.0,2.0,1,False,03:00,04:00,09:30,156,77,79,49.358974358974365,26899.9999999993,1.1585804397806936,172.4358974358922,22840.000000000393,22.840000000000394,0.00818195320746693,1.276384700364841,1.1777583187390035,5,-5860.0000000007185,32759.999999999905,228.65384615384616
M15_LONDON_ORB30_INCLUDE_NEWS_RR3_SL1p5_RRR_FWD,M15,LONDON,30,INCLUDE_NEWS,3.0,1.5,3,False,03:00,03:30,09:30,196,86,110,43.87755102040816,26840.000000000146,1.1292621845501836,136.93877551020483,32699.99999999994,27.26000000000028,0.04771069497477219,9.35129621505535,0.820795107033645,8,354.9999999999309,26485.00000000022,210.98469387755102
M1_LONDON_ORB60_SKIP_NEWS_RR2p5_SL0p25_RR_REV,M1,LONDON,60,SKIP_NEWS,2.5,0.25,2,True,03:00,04:00,09:30,200,74,126,37.0,26827.00000000016,1.4057810987415311,134.13500000000045,8767.000000000102,7.09407518894344,0.28225105256251526,56.45021051250305,3.059997718717902,12,13381.000000000085,13446.000000000004,26.78
M1_LONDON_ORB60_SKIP_NEWS_RR3_SL1p5_RRR_FWD,M1,LONDON,60,SKIP_NEWS,3.0,1.5,3,False,03:00,04:00,09:30,131,56,75,42.74809160305343,26794.999999999534,1.1838043627383694,204.54198473282082,32850.00000000025,32.85000000000024,0.014710019373837742,1.927012537972744,0.8156773211567528,10,-22630.000000000426,49424.999999999956,218.5801526717557
M15_LONDON_ORB15_INCLUDE_NEWS_RR1_SL2_RRR_REV,M15,LONDON,15,INCLUDE_NEWS,1.0,2.0,3,True,03:00,03:15,09:30,220,130,90,59.09090909090909,26669.999999999214,1.1369799691833549,121.22727272726912,49650.00000000025,44.286861118544536,0.14756067440617784,32.463348369359124,0.5371601208459029,8,23729.99999999952,2939.9999999996926,140.41363636363636
M5_LONDON_ORB15_SKIP_NEWS_RR1_SL1_RR_REV,M5,LONDON,15,SKIP_NEWS,1.0,1.0,2,True,03:00,03:15,09:30,198,113,85,57.07070707070707,26640.000000000116,1.2641023099038389,134.54545454545527,9979.999999999927,8.614587829089293,0.13226039187158184,26.187557590573206,2.6693386773547405,8,12110.000000000218,14529.999999999925,43.76767676767677
M15_LONDON_ORB60_SKIP_NEWS_RR2_SL2_R_FWD,M15,LONDON,60,SKIP_NEWS,2.0,2.0,1,False,03:00,04:00,09:30,105,50,55,47.61904761904761,26549.99999999939,1.2406199021207116,252.8571428571368,23900.000000000276,23.900000000000276,0.025754986500030993,2.7042735825032542,1.1108786610878276,6,-13620.000000000437,40169.999999999796,244.65714285714284
M5_LONDON_ORB60_SKIP_NEWS_RR2p5_SL1p5_RR_FWD,M5,LONDON,60,SKIP_NEWS,2.5,1.5,2,False,03:00,04:00,09:30,122,53,69,43.44262295081967,26540.999999999447,1.2046653300431787,217.54918032786424,28360.000000000073,28.360000000000074,0.0033804505140252006,0.4124149627110745,0.9358603667136594,9,-22574.000000000662,49115.0000000001,220.61475409836066
M15_LONDON_ORB30_SKIP_NEWS_RR1_SL1_RR_REV,M15,LONDON,30,SKIP_NEWS,1.0,1.0,2,True,03:00,03:30,09:30,177,98,79,55.367231638418076,26540.00000000061,1.2384332045638369,149.9435028248624,23039.999999999956,17.871548246974818,0.09661155889188826,17.10024592386422,1.151909722222251,5,13870.000000000346,12670.000000000298,68.72881355932203
M5_LONDON_ORB30_SKIP_NEWS_RR2_SL0p25_RRR_REV,M5,LONDON,30,SKIP_NEWS,2.0,0.25,3,True,03:00,03:30,09:30,280,119,161,42.5,26511.99999999933,1.4398287932578961,94.6857142857123,6350.0,5.3043086021685335,0.2732264026862252,76.50339275214306,4.175118110236115,6,13403.999999999405,13108.000000000038,9.782142857142857
M15_LONDON_ORB15_SKIP_NEWS_RR2p5_SL0p5_RR_REV,M15,LONDON,15,SKIP_NEWS,2.5,0.5,2,True,03:00,03:15,09:30,185,74,111,40.0,26495.999999999854,1.38349978289188,143.22162162162093,16880.999999999956,14.510056730273318,0.37030549480622443,68.50651653915152,1.5695752621290162,9,16771.000000000004,9724.999999999864,31.94054054054054
M5_LONDON_ORB60_SKIP_NEWS_RR2_SL1p5_RR_FWD,M5,LONDON,60,SKIP_NEWS,2.0,1.5,2,False,03:00,04:00,09:30,122,53,69,43.44262295081967,26469.999999999447,1.2041178285009206,216.9672131147495,28360.000000000073,28.360000000000074,-0.005662221517555961,-0.6907910251418272,0.9333568406205704,9,-25605.000000000702,52075.000000000146,217.327868852459
M5_LONDON_ORB60_SKIP_NEWS_RR2_SL1p5_R_FWD,M5,LONDON,60,SKIP_NEWS,2.0,1.5,1,False,03:00,04:00,09:30,105,45,60,42.857142857142854,26454.999999999534,1.2253887113950959,251.9523809523759,22230.000000000015,22.230000000000015,-0.01234848818761725,-1.2965912596998113,1.190058479532142,7,-27975.00000000055,54430.00000000003,238.7047619047619
M5_LONDON_ORB15_SKIP_NEWS_RR2p5_SL0p5_R_REV,M5,LONDON,15,SKIP_NEWS,2.5,0.5,1,True,03:00,03:15,09:30,107,37,70,34.57943925233645,26386.999999999956,1.7122958563908781,246.60747663551388,4795.000000000102,4.689853484869335,0.19534759986428726,20.902193185478737,5.5030239833158285,7,11420.000000000027,14966.999999999962,30.018691588785046
M15_LONDON_ORB15_INCLUDE_NEWS_RR2p5_SL1_RR_REV,M15,LONDON,15,INCLUDE_NEWS,2.5,1.0,2,True,03:00,03:15,09:30,224,90,134,40.17857142857143,26349.999999999738,1.1710927861827134,117.63392857142735,25790.000000000146,23.57619526464957,0.24684174063868913,55.292549903066366,1.0217138425746255,10,17375.000000000182,8974.999999999545,103.25
M15_LONDON_ORB15_INCLUDE_NEWS_RR1_SL0p75_RR_REV,M15,LONDON,15,INCLUDE_NEWS,1.0,0.75,2,True,03:00,03:15,09:30,280,160,120,57.14285714285714,26343.999999999913,1.2448714016154958,94.08571428571398,13094.000000000204,11.225224607365927,0.14617631433409686,40.92936801354712,2.0119138536734003,7,17700.999999999884,8643.00000000003,29.435714285714287
M15_LONDON_ORB15_SKIP_NEWS_RR1p5_SL1_R_REV,M15,LONDON,15,SKIP_NEWS,1.5,1.0,1,True,03:00,03:15,09:30,107,57,50,53.271028037383175,26339.999999999767,1.4135007849293506,246.16822429906253,13985.000000000131,11.940744535519247,0.3145131035305809,33.652902077772154,1.8834465498748316,5,8530.000000000064,17809.99999999963,78.11214953271028
M1_LONDON_ORB60_INCLUDE_NEWS_RR1p5_SL1p5_R_FWD,M1,LONDON,60,INCLUDE_NEWS,1.5,1.5,1,False,03:00,04:00,09:30,158,69,88,43.67088607594937,26339.999999999563,1.1485450033837104,166.70886075949088,29845.000000000146,29.845000000000145,-0.01753177851094507,-2.770021004729321,0.8825598927793411,7,-13573.00000000036,39912.99999999993,236.66455696202533
M15_LONDON_ORB30_SKIP_NEWS_RR1_SL1p5_RRR_REV,M15,LONDON,30,SKIP_NEWS,1.0,1.5,3,True,03:00,03:30,09:30,159,87,72,54.71698113207547,26330.00000000006,1.2023205778392503,165.59748427672938,28895.000000000073,23.910794819810576,0.07720199969319906,12.27511795121865,0.9112303166637824,6,17685.00000000008,8644.999999999893,128.0503144654088
M1_LONDON_ORB30_SKIP_NEWS_RR3_SL2_RRR_FWD,M1,LONDON,30,SKIP_NEWS,3.0,2.0,3,False,03:00,03:30,09:30,128,54,74,42.1875,26120.00000000045,1.188933092224234,204.06250000000307,24460.000000000044,18.417287854830242,0.029656847316673396,3.7960764565341947,1.067865903515961,6,-22669.999999999935,48790.000000000335,249.46875
M5_LONDON_ORB15_INCLUDE_NEWS_RR2p5_SL0p75_R_REV,M5,LONDON,15,INCLUDE_NEWS,2.5,0.75,1,True,03:00,03:15,09:30,159,56,103,35.22012578616352,26084.999999999738,1.2841441362933241,164.05660377358285,21613.00000000003,21.38588193386239,0.20200121640604343,32.118193408560906,1.2069125063618982,10,20866.000000000033,5218.999999999642,81.28301886792453
M5_LONDON_ORB15_INCLUDE_NEWS_RR3_SL0p5_R_REV,M5,LONDON,15,INCLUDE_NEWS,3.0,0.5,1,True,03:00,03:15,09:30,159,45,114,28.30188679245283,26059.99999999971,1.4030000773215772,163.89937106918092,11820.00000000016,11.82000000000016,0.11142332487506536,17.716308655135393,2.20473773265646,11,7454.999999999929,18604.999999999836,39.534591194968556
M15_LONDON_ORB30_SKIP_NEWS_RR2_SL0p75_RRR_REV,M15,LONDON,30,SKIP_NEWS,2.0,0.75,3,True,03:00,03:30,09:30,178,73,105,41.01123595505618,25999.999999999825,1.2420901692768942,146.06741573033656,18161.99999999987,15.008676968845466,0.13219448742612902,23.530618761850967,1.431560400836913,9,11550.000000000091,14449.999999999818,80.91573033707866
M15_LONDON_ORB60_SKIP_NEWS_RR1_SL2_R_FWD,M15,LONDON,60,SKIP_NEWS,1.0,2.0,1,False,03:00,04:00,09:30,105,50,55,47.61904761904761,25989.999999999447,1.2355446800797474,247.52380952380398,23900.000000000276,23.900000000000276,0.014504399775260253,1.5229619764023266,1.0874476987447341,6,-18310.00000000031,44299.99999999972,226.64761904761906
M5_LONDON_ORB15_SKIP_NEWS_RR2p5_SL0p5_RRR_REV,M5,LONDON,15,SKIP_NEWS,2.5,0.5,3,True,03:00,03:15,09:30,262,84,178,32.06106870229007,25988.999999999753,1.2613141621839008,99.19465648854887,9979.999999999927,8.532248136242341,0.07783406883325367,20.39252603431246,2.6041082164328597,8,12815.999999999485,13173.00000000032,29.248091603053435
M15_LONDON_ORB15_SKIP_NEWS_RR1_SL0p75_RR_REV,M15,LONDON,15,SKIP_NEWS,1.0,0.75,2,True,03:00,03:15,09:30,191,114,77,59.68586387434554,25954.000000000204,1.3815979063134078,135.8848167539274,13806.000000000204,11.691776123574249,0.19831039099588546,37.877284680214125,1.8799072866869346,5,11473.000000000138,14480.999999999995,26.43455497382199
M1_LONDON_ORB60_INCLUDE_NEWS_RR2_SL0p25_RRR_REV,M1,LONDON,60,INCLUDE_NEWS,2.0,0.25,3,True,03:00,04:00,09:30,412,161,251,39.07766990291262,25943.000000000073,1.1926770396227124,62.96844660194193,15564.000000000233,12.559209199112557,0.16812952543724322,69.2693644801442,1.666859419172429,11,7085.999999999967,18857.00000000011,19.512135922330096
M15_LONDON_ORB60_INCLUDE_NEWS_RR2p5_SL1p5_RRR_FWD,M15,LONDON,60,INCLUDE_NEWS,2.5,1.5,3,False,03:00,04:00,09:30,173,78,95,45.08670520231214,25926.999999999447,1.1401686760015106,149.86705202311822,33920.00000000032,33.92000000000032,0.02302742631431607,3.98374475237668,0.7643573113207311,6,-10318.000000000713,36245.00000000016,214.0057803468208
M5_LONDON_ORB60_INCLUDE_NEWS_RR1p5_SL1p5_RRR_FWD,M5,LONDON,60,INCLUDE_NEWS,1.5,1.5,3,False,03:00,04:00,09:30,183,85,98,46.44808743169399,25912.999999999083,1.1377032628334522,141.60109289616994,22772.00000000035,22.77200000000035,0.003966911109165537,0.7259447329772932,1.137932548744014,7,-11776.00000000084,37688.999999999956,211.85245901639345
M5_LONDON_ORB60_SKIP_NEWS_RR1_SL2_RR_FWD,M5,LONDON,60,SKIP_NEWS,1.0,2.0,2,False,03:00,04:00,09:30,112,54,58,48.214285714285715,25899.99999999971,1.2223939550060074,231.24999999999713,20900.00000000022,20.90000000000022,0.0086831698589401,0.9725150242012912,1.2392344497607386,5,-18560.0000000004,44460.00000000009,233.6875
M5_LONDON_ORB15_INCLUDE_NEWS_RR1p5_SL0p75_R_REV,M5,LONDON,15,INCLUDE_NEWS,1.5,0.75,1,True,03:00,03:15,09:30,159,74,85,46.540880503144656,25825.000000000116,1.3442782488135239,162.42138364779873,11977.999999999956,10.889585890267693,0.16415445866433778,26.100558927629706,2.15603606612124,9,19466.00000000026,6358.999999999742,49.660377358490564
M5_LONDON_ORB30_SKIP_NEWS_RR1_SL1_RR_REV,M5,LONDON,30,SKIP_NEWS,1.0,1.0,2,True,03:00,03:30,09:30,186,106,80,56.98924731182796,25799.999999999884,1.220701454234387,138.70967741935385,18650.0,15.084115173083193,0.12164721877609463,22.6263826923536,1.3833780160857847,7,3729.999999999791,22070.000000000025,77.31720430107526
M5_LONDON_ORB30_SKIP_NEWS_RR1p5_SL0p75_RR_REV,M5,LONDON,30,SKIP_NEWS,1.5,0.75,2,True,03:00,03:30,09:30,186,87,99,46.774193548387096,25764.9999999993,1.2460793490095636,138.5215053763402,12171.000000000073,10.147489182181356,0.12512727094140533,23.27367239510139,2.116917262344848,10,-1257.0000000003347,27021.999999999614,68.25268817204301
M5_LONDON_ORB15_INCLUDE_NEWS_RR1_SL0p75_RRR_REV,M5,LONDON,15,INCLUDE_NEWS,1.0,0.75,3,True,03:00,03:15,09:30,408,220,188,53.92156862745098,25763.999999999563,1.16100386824229,63.14705882352804,10357.999999999825,9.10193321616856,0.07897680621647797,32.22253693632301,2.4873527708051744,12,14670.999999999822,11092.99999999962,29.362745098039216
M5_LONDON_ORB60_INCLUDE_NEWS_RR1_SL0p75_R_REV,M5,LONDON,60,INCLUDE_NEWS,1.0,0.75,1,True,03:00,04:00,09:30,157,90,67,57.324840764331206,25740.000000000553,1.233202870189176,163.9490445859905,13273.999999999884,10.55737600610811,0.1390652827617604,21.83324939359638,1.9391291246045486,7,17973.99999999993,7766.000000000577,93.04458598726114
M5_LONDON_ORB60_SKIP_NEWS_RR3_SL1p5_RRR_FWD,M5,LONDON,60,SKIP_NEWS,3.0,1.5,3,False,03:00,04:00,09:30,126,54,72,42.857142857142854,25659.999999999447,1.1930048890560319,203.65079365078964,31170.000000000116,31.170000000000115,-0.00819828512212733,-1.0329839253880437,0.8232274623034761,10,-22410.00000000063,48070.00000000012,216.06349206349208
M15_LONDON_ORB30_INCLUDE_NEWS_RR1p5_SL0p5_RRR_REV,M15,LONDON,30,INCLUDE_NEWS,1.5,0.5,3,True,03:00,03:30,09:30,329,149,180,45.2887537993921,25647.000000000146,1.1948934230023955,77.95440729483332,12788.999999999884,11.366686516224677,0.12230281112155193,40.237624858990586,2.0053952615529265,11,19935.999999999603,5711.000000000558,29.188449848024316
M15_LONDON_ORB15_INCLUDE_NEWS_RR1_SL0p5_RRR_REV,M15,LONDON,15,INCLUDE_NEWS,1.0,0.5,3,True,03:00,03:15,09:30,370,210,160,56.75675675675676,25569.999999999767,1.271314128070452,69.10810810810744,14200.000000000451,12.071237301823832,0.13466812331346537,49.82720562598219,1.8007042253520391,6,21004.999999999563,4565.000000000191,13.143243243243242
M15_LONDON_ORB30_INCLUDE_NEWS_RR1_SL0p5_R_FWD,M15,LONDON,30,INCLUDE_NEWS,1.0,0.5,1,False,03:00,03:30,09:30,157,78,79,49.681528662420384,25510.00000000006,1.303527871973349,162.48407643312152,14445.000000000276,13.73225743729323,0.000373322133644459,0.05861157498218006,1.7660089996538297,12,18229.99999999997,7280.000000000109,55.732484076433124
M1_LONDON_ORB30_SKIP_NEWS_RR2p5_SL2_RRR_FWD,M1,LONDON,30,SKIP_NEWS,2.5,2.0,3,False,03:00,03:30,09:30,128,54,74,42.1875,25485.00000000051,1.1843399638336385,199.10156250000384,25355.000000000044,19.900321795777444,0.04096363501037979,5.243345281328613,1.0051271938473858,6,-22959.999999999898,48445.000000000386,242.6484375
M15_LONDON_ORB30_SKIP_NEWS_RR1_SL1p5_RR_REV,M15,LONDON,30,SKIP_NEWS,1.0,1.5,2,True,03:00,03:30,09:30,148,82,66,55.4054054054054,25464.99999999997,1.2059858442871583,172.06081081081027,28895.000000000073,23.709690653975642,0.08864301447652063,13.119166142525055,0.8812943415815853,6,16284.999999999993,9179.99999999993,135.08783783783784
M5_LONDON_ORB15_INCLUDE_NEWS_RR3_SL1p5_RRR_REV,M5,LONDON,15,INCLUDE_NEWS,3.0,1.5,3,True,03:00,03:15,09:30,209,84,125,40.19138755980861,25449.999999999025,1.1307441370630043,121.77033492822554,39865.000000000124,38.411138411138545,0.12783403401433457,26.717313108995928,0.6384046155775479,11,16904.999999999294,8544.999999999847,177.29665071770336
M5_LONDON_ORB60_SKIP_NEWS_RR1_SL2_RRR_FWD,M5,LONDON,60,SKIP_NEWS,1.0,2.0,3,False,03:00,04:00,09:30,113,54,59,47.78761061946903,25439.999999999738,1.2175846732808726,225.1327433628291,20900.00000000022,20.90000000000022,0.00707017804018511,0.7989301185409174,1.21722488038275,5,-18560.0000000004,44000.00000000009,231.6637168141593
M5_LONDON_ORB15_INCLUDE_NEWS_RR2p5_SL1p5_RRR_REV,M5,LONDON,15,INCLUDE_NEWS,2.5,1.5,3,True,03:00,03:15,09:30,216,89,127,41.2037037037037,25311.999999999243,1.128412348121651,117.18518518518195,42196.000000000175,41.0514846090985,0.10181690357295592,21.99245117175848,0.5998672859986525,11,20383.999999999472,4927.99999999984,165.0
M15_LONDON_ORB30_INCLUDE_NEWS_RR1_SL0p75_RRR_REV,M15,LONDON,30,INCLUDE_NEWS,1.0,0.75,3,True,03:00,03:30,09:30,323,178,145,55.10835913312694,25271.999999999913,1.1568783249427341,78.24148606811112,20958.999999999694,18.04135247736087,0.09745881392967048,31.479196899283565,1.20578271864117,10,18790.99999999953,6481.000000000358,41.09907120743034
M5_LONDON_ORB15_INCLUDE_NEWS_RR1p5_SL1p5_RR_REV,M5,LONDON,15,INCLUDE_NEWS,1.5,1.5,2,True,03:00,03:15,09:30,224,108,116,48.214285714285715,25118.999999998952,1.133508729968901,112.13839285713802,38564.000000000844,37.18051310727898,0.11181342086872699,25.046206274594844,0.6513587802094805,11,408.9999999992415,24709.999999999673,131.10714285714286
M15_LONDON_ORB60_SKIP_NEWS_RR3_SL0p25_RR_REV,M15,LONDON,60,SKIP_NEWS,3.0,0.25,2,True,03:00,04:00,09:30,174,60,114,34.48275862068966,25108.000000000422,1.4243725175357147,144.2988505747147,10168.00000000003,8.195043320572251,0.3476163425915306,60.485243610926325,2.4693154996066435,14,16667.00000000005,8441.000000000304,27.10919540229885
M1_LONDON_ORB15_SKIP_NEWS_RR3_SL0p75_RR_REV,M1,LONDON,15,SKIP_NEWS,3.0,0.75,2,True,03:00,03:15,09:30,181,52,129,28.7292817679558,25106.0,1.253883180972414,138.7071823204422,17585.00000000016,17.246621290284786,0.0068394117932259755,1.2379335345739015,1.4276940574353012,8,6629.999999999838,18476.000000000204,77.05524861878453
M15_LONDON_ORB30_SKIP_NEWS_RR3_SL2_RR_FWD,M15,LONDON,30,SKIP_NEWS,3.0,2.0,2,False,03:00,03:30,09:30,117,53,64,45.2991452991453,25089.99999999968,1.1922016240232856,214.4444444444418,23490.000000000175,23.010000000000293,0.02980948261444487,3.48770946589005,1.0681140911025753,6,-14290.00000000019,39379.99999999988,252.1965811965812
M5_LONDON_ORB60_SKIP_NEWS_RR1_SL2_R_FWD,M5,LONDON,60,SKIP_NEWS,1.0,2.0,1,False,03:00,04:00,09:30,105,50,55,47.61904761904761,25059.999999999593,1.223730024104987,238.66666666666313,20900.00000000022,20.90000000000022,0.002169976370335985,0.22784751888527843,1.199043062200925,6,-18860.0000000004,43920.00000000003,245.1809523809524
M1_LONDON_ORB15_SKIP_NEWS_RR3_SL0p75_R_REV,M1,LONDON,15,SKIP_NEWS,3.0,0.75,1,True,03:00,03:15,09:30,107,31,76,28.971962616822427,25052.999999999476,1.4157070321574226,234.1401869158825,13198.000000000247,12.976363707869837,0.04822562469404027,5.160141842262309,1.8982421579026372,12,13356.999999999744,11695.999999999685,84.83177570093459
M1_LONDON_ORB60_SKIP_NEWS_RR1_SL0p5_RRR_REV,M1,LONDON,60,SKIP_NEWS,1.0,0.5,3,True,03:00,04:00,09:30,269,147,122,54.646840148698885,25005.00000000038,1.2122845742422999,92.95539033457409,18325.000000000175,13.970952616932998,0.10456395972201599,28.127705165222302,1.3645293315143323,7,18580.000000000382,6425.0000000000455,30.185873605947954
M5_LONDON_ORB60_SKIP_NEWS_RR2p5_SL1p5_R_FWD,M5,LONDON,60,SKIP_NEWS,2.5,1.5,1,False,03:00,04:00,09:30,105,45,60,42.857142857142854,24868.999999999534,1.2118764643237432,236.84761904761393,22230.000000000015,22.230000000000015,-0.011362661537612966,-1.1930794614493614,1.118713450292376,7,-25784.000000000564,50653.000000000015,242.03809523809525
M15_LONDON_ORB15_INCLUDE_NEWS_RR2_SL1_RR_REV,M15,LONDON,15,INCLUDE_NEWS,2.0,1.0,2,True,03:00,03:15,09:30,233,100,133,42.91845493562232,24829.999999999112,1.161727349703635,106.56652360514659,26220.000000000262,24.132535664979585,0.2098217229512268,48.88846144763585,0.9469870327993465,9,15379.999999999973,9449.999999999181,90.60085836909872
M5_LONDON_ORB15_INCLUDE_NEWS_RR2_SL1p5_R_REV,M5,LONDON,15,INCLUDE_NEWS,2.0,1.5,1,True,03:00,03:15,09:30,159,70,89,44.0251572327044,24809.99999999987,1.1637083470801706,156.03773584905568,38020.000000000065,37.14522983733091,0.13056794857777296,20.7603038238659,0.6525512887953663,9,19919.999999999796,4890.000000000055,184.8176100628931
