timeframe,session,orb_minutes,news_mode,risk_reward,sl_range_mult,max_trades,trades_rev,net_profit_rev,profit_factor_rev,win_rate_rev,max_dd_pct_rev,avg_r_rev,trades_fwd,net_profit_fwd,profit_factor_fwd,win_rate_fwd,max_dd_pct_fwd,avg_r_fwd,edge_over_forward
M1,LONDON,60,SKIP_NEWS,1.5,0.5,2,193,30614.999999999913,1.301833776989056,48.18652849740933,11.813827738329866,0.19433295723325086,191,-27454.999999999418,0.8004651331807157,34.031413612565444,37.922999999999895,-0.13702916046856436,58069.99999999933
M5,LONDON,60,INCLUDE_NEWS,1.0,0.75,1,157,25740.000000000553,1.233202870189176,57.324840764331206,10.55737600610811,0.1390652827617604,157,-32163.000000000422,0.7989133832668504,40.12738853503185,37.22100000000035,-0.18653941836851776,57903.000000000975
M1,LONDON,15,SKIP_NEWS,1.5,0.75,3,275,28169.99999999994,1.2148593918037647,43.63636363636363,13.927603308666312,0.07589177029702397,276,-29699.999999998705,0.8240865233692541,36.231884057971016,34.777738075692625,-0.10427006382683429,57869.99999999865
M5,LONDON,15,SKIP_NEWS,2.0,0.75,1,107,33518.00000000035,1.6590766084631217,42.99065420560748,6.924172988793447,0.2693961209565304,107,-24240.99999999965,0.723273096724851,26.168224299065418,28.498033082136264,-0.20843459455287633,57759.0
M5,LONDON,15,SKIP_NEWS,1.0,0.75,3,275,18916.00000000035,1.1770779701000762,54.18181818181819,8.197193926580617,0.0863945078893294,267,-38682.99999999924,0.7691104757698239,43.82022471910113,47.36958104948373,-0.11562718440652843,57598.99999999959
M1,LONDON,30,SKIP_NEWS,2.5,1.0,3,168,1214.999999999709,1.009087509349288,41.07142857142857,20.327102803738107,0.058822752783672376,220,-56294.9999999997,0.7441020046365756,29.09090909090909,69.65251717919955,-0.14524702617306115,57509.99999999941
M5,LONDON,15,INCLUDE_NEWS,2.0,0.5,3,406,13649.999999999025,1.0907398790134888,35.467980295566505,11.048891816855617,0.04173387771606599,399,-43769.99999999885,0.8082869782313556,27.819548872180448,52.22509331036397,-0.19359509629671168,57419.999999997875
M5,LONDON,15,INCLUDE_NEWS,2.0,1.0,1,159,24789.999999999505,1.2178383128295214,39.62264150943396,21.320000000000395,0.14746200693109102,159,-32229.999999999607,0.7903467117673859,29.559748427672954,39.674355495250815,-0.15893992708594637,57019.99999999911
M5,LONDON,15,INCLUDE_NEWS,1.5,1.0,1,159,17989.99999999994,1.1704566988819403,44.0251572327044,22.135000000000247,0.09096163700230632,159,-39024.999999999796,0.7318422318422322,33.33333333333333,46.13040021203268,-0.18901554667620818,57014.99999999974
M1,LONDON,15,SKIP_NEWS,1.5,1.0,1,107,17549.99999999936,1.2628819652486398,42.99065420560748,10.749738115428666,0.05169114025343748,107,-39369.99999999969,0.5905356214248586,32.71028037383177,42.92931794541567,-0.18922141642850532,56919.99999999905
M15,LONDON,15,INCLUDE_NEWS,2.5,0.5,3,328,23452.99999999962,1.1870553517307374,35.36585365853659,14.880822121655255,0.20610693271781144,340,-33428.999999998894,0.8549057054189582,25.588235294117645,50.585439619787685,-0.20337452285927995,56881.999999998516
M15,LONDON,30,SKIP_NEWS,1.5,1.0,2,160,7850.000000000262,1.0636813498823745,44.375,21.804575950455924,0.04021043290619103,155,-48894.999999999076,0.7133771029954906,32.25806451612903,53.569999999998984,-0.21513969174642972,56744.99999999934
M15,LONDON,60,INCLUDE_NEWS,1.5,0.75,3,232,16992.999999999563,1.098826389373529,44.827586206896555,13.978790169266327,0.0730170479039654,246,-39716.99999999978,0.8356247723736057,37.39837398373984,51.87999999999969,-0.1318029143700712,56709.999999999345
M15,LONDON,15,SKIP_NEWS,3.0,0.5,2,181,30044.999999999884,1.4249045396690723,37.569060773480665,17.198147824567567,0.4424689291800106,185,-26634.999999999884,0.804986088739201,22.702702702702705,37.45999999999978,-0.23785342663701778,56679.99999999977
M15,LONDON,30,SKIP_NEWS,2.5,0.5,2,176,28530.999999999724,1.3552608641514103,36.36363636363637,12.733676748998507,0.2379386540244142,179,-28075.000000000407,0.8026916859933914,24.022346368715084,39.38483243786491,-0.251202313923516,56606.00000000013
M1,LONDON,60,INCLUDE_NEWS,1.0,0.5,3,395,28140.000000000655,1.1556243778343152,54.43037974683544,15.549107675185875,0.09964224845966806,385,-27835.000000000262,0.8768526301818325,46.23376623376623,38.40980421461705,-0.08008625254405903,55975.00000000092
M5,LONDON,15,SKIP_NEWS,3.0,0.5,2,193,36804.99999999968,1.4961245534811596,31.088082901554404,6.204588910133897,0.2012658283277428,198,-19144.99999999904,0.8471884104242391,21.21212121212121,33.57680894772829,-0.26059582665302505,55949.99999999872
M1,LONDON,30,SKIP_NEWS,2.0,0.5,3,271,29534.999999999884,1.2464433226250564,38.74538745387454,11.621027383569906,0.14931053975879371,271,-26409.999999999345,0.8299967814612204,28.782287822878228,33.999415147674995,-0.1625429630362515,55944.99999999923
M5,LONDON,30,INCLUDE_NEWS,2.0,0.75,3,303,13688.00000000019,1.0703210891343449,38.613861386138616,28.65968473719137,0.07250189726750053,329,-42187.99999999958,0.8459324831646149,32.21884498480243,63.55057678725511,-0.12443949252458313,55875.99999999977
M15,LONDON,15,INCLUDE_NEWS,2.5,1.5,3,193,7634.000000000116,1.041591980168352,43.005181347150256,37.619106782754756,0.16024279241932327,225,-47919.99999999949,0.8101802337096472,32.44444444444444,58.11100000000011,-0.14384061850295524,55553.99999999961
M15,LONDON,15,SKIP_NEWS,2.0,1.5,3,135,-704.9999999998254,0.9941418422036656,45.925925925925924,26.795921166948467,0.1294164473215628,162,-56199.9999999999,0.7008251264306631,30.864197530864196,62.00499999999997,-0.19684181059010197,55495.00000000007
M15,LONDON,30,SKIP_NEWS,2.0,0.75,1,106,13323.000000000175,1.1836717812978228,41.509433962264154,16.30874463985003,0.17932037285741573,106,-42162.99999999994,0.626965238394366,23.58490566037736,45.22499999999997,-0.37137012240035394,55486.00000000012
M5,LONDON,15,INCLUDE_NEWS,2.0,1.5,1,159,24809.99999999987,1.1637083470801706,44.0251572327044,37.14522983733091,0.13056794857777296,159,-30404.999999999316,0.839063120285831,32.075471698113205,47.41846088254065,-0.12228921722686631,55214.999999999185
M1,LONDON,15,INCLUDE_NEWS,2.5,2.0,3,199,22289.999999999767,1.1063504938212685,43.71859296482412,46.97973686737745,0.06557665370540963,226,-32674.99999999901,0.875043022677735,37.610619469026545,74.32651736449148,-0.056971650675098406,54964.99999999878
M1,LONDON,60,INCLUDE_NEWS,1.0,0.5,2,288,24730.000000000728,1.1794695017961527,56.94444444444444,16.053838315217433,0.13988537387733396,287,-30180.00000000013,0.8327560887755935,43.20557491289199,36.83000000000039,-0.1308387355274137,54910.00000000086
M5,LONDON,30,SKIP_NEWS,2.0,1.0,2,156,12440.00000000035,1.0999036299389682,44.230769230769226,15.10252009755226,0.13987993347424363,166,-42409.99999999949,0.7626615927024474,30.120481927710845,54.13999999999947,-0.17301459793524065,54849.99999999984
M1,LONDON,15,SKIP_NEWS,1.0,1.0,3,276,22319.999999999098,1.1565327161792485,52.89855072463768,12.495615573483027,0.05057690639732519,265,-32529.99999999987,0.8191270503197123,46.79245283018868,41.71666344106805,-0.05582468404635947,54849.99999999897
M1,LONDON,30,SKIP_NEWS,2.5,0.5,3,257,27088.99999999955,1.22108055170162,34.24124513618677,11.591445000620517,0.1673699667039195,270,-27746.999999999534,0.8296632800270141,25.185185185185183,35.084645688344594,-0.17135449592403254,54835.99999999908
M1,LONDON,30,SKIP_NEWS,2.5,0.75,3,210,5868.000000000466,1.0429452791662734,35.714285714285715,22.65191388632328,0.0541994715595739,247,-48522.99999999922,0.7628570730396137,27.125506072874494,59.5600031302571,-0.15723161142868616,54390.99999999969
M1,LONDON,60,INCLUDE_NEWS,1.5,0.75,2,252,15927.0,1.0852276375778596,46.03174603174603,14.243511604139009,0.08107104844916185,267,-38398.99999999983,0.8476901047554455,38.20224719101123,54.57907050519443,-0.0962902296506667,54325.99999999983
M15,LONDON,15,SKIP_NEWS,2.0,1.0,1,107,27449.999999999884,1.3907473309608513,47.66355140186916,13.931623931624019,0.3708790425482858,107,-26839.999999999956,0.7558002001637707,28.971962616822427,32.83999999999997,-0.25485108500830733,54289.99999999984
M5,LONDON,15,SKIP_NEWS,3.0,1.5,2,137,-2430.000000000422,0.9812369701181347,35.03649635036496,25.705,-0.05811753610366839,159,-56395.000000000146,0.7176720901126405,26.41509433962264,62.92000000000017,-0.2140963901842879,53964.99999999972
M1,LONDON,15,SKIP_NEWS,2.0,0.75,1,107,22929.99999999936,1.4258598915385021,37.38317757009346,8.663059901545186,0.09072461584945307,107,-30967.99999999936,0.6200338641996581,25.233644859813083,32.3412305376168,-0.23728537543454964,53897.99999999872
M1,LONDON,15,SKIP_NEWS,1.5,1.5,1,107,21342.99999999936,1.2371180979891045,45.794392523364486,20.416000000000263,0.033753845966530284,107,-32330.999999999593,0.7268187579214227,37.38317757009346,42.35077900608605,-0.08658616732254497,53673.99999999895
M1,LONDON,15,SKIP_NEWS,2.0,1.5,2,153,17769.99999999971,1.1397891755821246,41.17647058823529,20.70026369762671,0.0017692536543921944,169,-35854.99999999945,0.8034211464130073,30.76923076923077,43.558795999802655,-0.16990107771482013,53624.999999999156
M1,LONDON,60,INCLUDE_NEWS,2.5,0.25,2,295,23742.000000000553,1.2258174970039446,35.25423728813559,10.669342400448516,0.22825859485956676,293,-29824.999999999316,0.7990093672080365,23.549488054607508,40.55183540182499,-0.17631758054634689,53566.99999999987
M1,LONDON,60,INCLUDE_NEWS,2.0,0.25,3,412,25943.000000000073,1.1926770396227124,39.07766990291262,12.559209199112557,0.16812952543724322,409,-27543.99999999965,0.8511231703889491,31.295843520782395,39.926483631274806,-0.07890401005323368,53486.99999999972
M5,LONDON,30,SKIP_NEWS,2.5,1.0,3,158,-1409.9999999996799,0.9892317091797791,37.9746835443038,16.69906343876969,0.002407570636418697,193,-54674.99999999929,0.7325752017608242,29.015544041450774,68.85499999999921,-0.1797068794023816,53264.99999999961
M15,LONDON,60,INCLUDE_NEWS,1.0,1.0,1,156,38970.000000000466,1.306922895172093,60.256410256410255,13.654246702152262,0.1642319228420017,156,-14010.00000000064,0.9149414121789773,43.58974358974359,21.982160555005173,-0.09325334534036503,52980.000000001106
M1,LONDON,15,SKIP_NEWS,3.0,0.75,2,181,25106.0,1.253883180972414,28.7292817679558,17.246621290284786,0.0068394117932259755,193,-27728.999999998894,0.8080493427200862,22.279792746113987,38.04247969720302,-0.1850499060029675,52834.999999998894
M15,LONDON,15,INCLUDE_NEWS,3.0,1.5,3,187,8594.999999999927,1.0469941769867956,41.711229946524064,39.682616478784446,0.16640346608308218,225,-44149.999999999476,0.8253905477555878,32.0,58.43000000000017,-0.14107441646133567,52744.9999999994
M1,LONDON,15,SKIP_NEWS,2.0,1.0,1,107,22699.999999999374,1.317793644127106,37.38317757009346,11.36000000000032,0.0501902648119793,107,-29959.99999999952,0.6939421799979614,30.8411214953271,35.61042256270101,-0.11720042217435296,52659.999999998894
M15,LONDON,60,SKIP_NEWS,2.0,0.5,2,163,29959.999999999825,1.332777962901256,40.49079754601227,10.391479562463992,0.1885637815068908,161,-22654.99999999971,0.8363610097872822,28.57142857142857,32.68891069676131,-0.24644753313315695,52614.999999999534
M15,LONDON,15,SKIP_NEWS,1.0,0.5,3,254,18854.999999999985,1.29488583046606,59.4488188976378,12.242413311088304,0.18845356545662426,240,-33714.9999999994,0.7507669562003362,40.0,37.76001588641152,-0.19202016911728126,52569.99999999939
M5,LONDON,15,INCLUDE_NEWS,2.0,0.5,1,159,21999.999999999447,1.3899326479971554,38.9937106918239,10.541756307451635,0.16983319660923593,159,-30544.999999999724,0.6912619396573525,24.528301886792452,33.69451073985646,-0.2767550340996363,52544.99999999917
M5,LONDON,15,INCLUDE_NEWS,2.5,0.5,1,159,21882.999999999578,1.3539506672058177,32.075471698113205,11.302528402980231,0.11236857409193861,159,-30565.999999999738,0.7045478710550498,20.754716981132077,35.682460284377456,-0.28505446688842645,52448.999999999316
M15,LONDON,15,SKIP_NEWS,1.0,1.5,1,107,17079.99999999997,1.2098280098280099,60.747663551401864,20.406507536615585,0.19224989939095677,107,-35274.99999999994,0.7091201451307002,35.51401869158878,35.27499999999994,-0.26159909817114485,52354.99999999991
M15,LONDON,30,SKIP_NEWS,3.0,0.75,3,156,3811.000000000029,1.0357075931339499,32.69230769230769,18.241374798272737,0.05319294080222135,196,-48454.999999999614,0.7450354124790854,28.061224489795915,57.63899999999968,-0.15116767370004447,52265.99999999964
M15,LONDON,15,INCLUDE_NEWS,3.0,2.0,3,173,18339.999999999665,1.0929172155233542,45.664739884393065,37.49269433080064,0.16474727485120363,194,-33739.99999999943,0.8590996408586006,35.051546391752574,49.88042678439999,-0.14510427793227576,52079.9999999991
M15,LONDON,15,INCLUDE_NEWS,1.0,0.5,3,370,25569.999999999767,1.271314128070452,56.75675675675676,12.071237301823832,0.13466812331346537,349,-26494.999999998894,0.857015650296821,42.97994269340974,33.700624723300535,-0.13666019848164682,52064.99999999866
M1,LONDON,60,INCLUDE_NEWS,2.0,0.75,2,230,10119.000000000116,1.0556671086000988,41.73913043478261,17.744354103400415,0.07711166367776014,261,-41891.99999999949,0.838840972216881,34.099616858237546,61.238999999999486,-0.11831291539738333,52010.99999999961
M15,LONDON,15,SKIP_NEWS,1.0,1.0,1,107,28409.999999999767,1.5855317394888648,63.55140186915887,10.993182522466734,0.2710280373831747,107,-23210.000000000175,0.7643176279447585,38.31775700934579,31.967131967132,-0.23362001442480446,51619.99999999994
M5,LONDON,60,SKIP_NEWS,1.0,1.0,2,158,34239.99999999962,1.2887258622143496,56.9620253164557,11.211442606371312,0.14330902650076688,150,-17380.000000000015,0.882129535435741,43.333333333333336,31.439999999999856,-0.10438208997432931,51619.999999999636
M1,LONDON,15,SKIP_NEWS,2.0,0.75,2,193,23835.999999999796,1.232505511227294,36.26943005181347,7.948223901981261,0.05238576341652138,197,-27684.99999999875,0.7963934016312145,28.934010152284262,33.94548371947301,-0.14342270444076646,51520.999999998545
M1,LONDON,60,SKIP_NEWS,3.0,0.25,3,274,41313.999999999534,1.4388290527478558,33.57664233576642,9.175159552542349,0.3267292609247798,271,-10060.999999999738,0.9213922962731491,24.354243542435423,24.2354874684509,-0.0737978175382367,51374.99999999927
M1,LONDON,15,SKIP_NEWS,1.5,2.0,1,107,18189.99999999994,1.1716037735849045,46.728971962616825,16.62890355629981,-0.002892805339217528,107,-33179.999999999534,0.7608993298263348,38.31775700934579,49.990224828934245,-0.0827077176808723,51369.999999999476
M15,LONDON,15,INCLUDE_NEWS,2.0,2.0,3,179,6379.9999999998545,1.0321718521506718,46.927374301675975,37.02944465150979,0.12979683350621943,194,-44919.99999999952,0.8124112586653318,35.051546391752574,57.27999999999967,-0.16068418296266804,51299.999999999374
M15,LONDON,15,SKIP_NEWS,2.5,1.5,3,131,-3245.9999999999272,0.9735743069971919,42.74809160305343,26.790724200417664,0.11371786843361605,161,-54393.999999999825,0.7135650342285419,29.19254658385093,58.09199999999996,-0.2158373134316683,51147.9999999999
M1,LONDON,30,INCLUDE_NEWS,1.0,0.75,3,396,27951.000000000466,1.1407210500083091,54.292929292929294,17.053421546360944,0.09051045290257108,388,-23124.99999999898,0.9044804355279121,46.649484536082475,36.31174085131581,-0.0666431353539213,51075.99999999945
M15,LONDON,15,INCLUDE_NEWS,2.0,0.25,3,371,16407.999999999636,1.2468036460996907,38.544474393531,9.326163361566667,0.15658496834450122,364,-34645.99999999824,0.8035406459807739,28.021978021978022,44.24991006115728,-0.19801118904292211,51053.999999997875
M1,LONDON,60,SKIP_NEWS,1.0,0.5,3,269,25005.00000000038,1.2122845742422999,54.646840148698885,13.970952616932998,0.10456395972201599,259,-25859.999999999913,0.829711576451996,46.33204633204633,35.34456966191294,-0.08005809650647473,50865.00000000029
M15,LONDON,15,INCLUDE_NEWS,3.0,0.25,3,362,15391.99999999917,1.2050462259877883,29.2817679558011,9.646792144330345,0.1685594434213126,363,-35443.999999998705,0.8121973189212152,21.21212121212121,53.95804002522024,-0.2511052989663148,50835.999999997875
M1,LONDON,15,INCLUDE_NEWS,2.0,1.0,3,330,3580.0000000002037,1.0161800596583217,36.36363636363637,29.32104752667305,0.013666667048641199,365,-47249.99999999984,0.8432939771822768,29.863013698630137,69.21991701244814,-0.1441105378548318,50830.000000000044
M1,LONDON,15,INCLUDE_NEWS,2.5,2.0,2,193,23899.999999999738,1.1154422064435088,43.523316062176164,46.98461244384987,0.07556500569057756,210,-26929.999999999185,0.891240256855542,37.61904761904762,66.59180493170743,-0.054968050400583744,50829.99999999892
M1,LONDON,60,INCLUDE_NEWS,2.0,0.25,2,295,19773.000000000495,1.2001579155152065,40.33898305084746,11.697258142307078,0.20992032069956404,295,-30991.999999999956,0.7814417286074945,27.796610169491526,40.18043854932184,-0.16161707169936562,50765.00000000045
M15,LONDON,15,SKIP_NEWS,1.5,0.5,2,193,17144.99999999955,1.2803532008829948,49.740932642487046,15.372434322107237,0.24712459075129137,186,-33516.99999999971,0.7283763523643596,32.25806451612903,40.91044008231729,-0.21540692988110774,50661.99999999926
M1,LONDON,60,INCLUDE_NEWS,1.0,1.0,1,158,29430.000000000276,1.2215280391418917,59.49367088607595,13.348416289592741,0.15686341323145916,158,-21200.000000000626,0.8716085271317795,41.77215189873418,29.46000000000055,-0.11679375931684308,50630.0000000009
M5,LONDON,30,INCLUDE_NEWS,1.5,0.75,3,338,17194.99999999907,1.086139958019603,43.786982248520715,17.182600715481584,0.053183267149658875,336,-33411.99999999901,0.8753915923262853,35.11904761904761,55.92315324253564,-0.14060683734905174,50606.99999999808
M5,LONDON,15,INCLUDE_NEWS,3.0,0.25,1,159,16653.999999999374,1.5256114880858231,29.559748427672954,5.73643716320738,0.18234300197126488,159,-33904.99999999968,0.5367852995423208,15.09433962264151,33.90499999999968,-0.4156950480711135,50558.999999999054
M1,LONDON,15,SKIP_NEWS,2.5,0.75,2,185,15340.000000000146,1.146407574253647,31.351351351351354,12.37377440198638,-0.0021293832440555413,194,-35210.99999999873,0.7522550413013875,24.22680412371134,38.78168074699769,-0.19449938119893925,50550.99999999887
M1,LONDON,60,SKIP_NEWS,2.0,0.75,3,177,17440.99999999971,1.1344169306297331,42.93785310734463,16.7504306342197,0.09398686801110198,210,-33041.99999999945,0.8299521383356514,33.80952380952381,52.11799999999961,-0.15006339844459196,50482.999999999156
M5,LONDON,60,SKIP_NEWS,1.5,0.75,3,178,15814.999999999185,1.12544618069326,47.19101123595505,16.191493313521654,0.08706873192055736,185,-34660.99999999926,0.7991888995104457,35.13513513513514,44.20499999999915,-0.17822788810854073,50475.99999999844
M1,LONDON,60,INCLUDE_NEWS,2.5,0.75,2,216,-2030.9999999994761,0.9889395952686985,37.96296296296296,25.784601663770474,0.03869431306761128,260,-52481.99999999981,0.801395626934692,32.69230769230769,75.16299999999968,-0.13652489595568562,50451.000000000335
M1,LONDON,15,INCLUDE_NEWS,2.0,2.0,1,159,33160.0,1.193578517221249,47.16981132075472,36.1990105479324,0.11701801939391629,159,-17059.99999999933,0.9149678512685078,37.10691823899371,53.603890926486805,-0.06729978537062022,50219.99999999933
M15,LONDON,15,INCLUDE_NEWS,1.5,0.25,3,372,20435.999999998938,1.3592448054002526,46.236559139784944,5.12995066817103,0.15675461342159905,366,-29775.999999998923,0.8203797987597475,34.42622950819672,34.80899999999895,-0.144516991610878,50211.99999999786
M1,LONDON,15,SKIP_NEWS,1.5,1.5,2,165,18507.999999999476,1.1412447056130002,44.24242424242424,16.33600000000026,0.004644827482370005,170,-31675.999999999418,0.8209940380322706,35.294117647058826,38.998029726265685,-0.13697577233090863,50183.999999998894
M5,LONDON,30,SKIP_NEWS,3.0,0.5,2,186,13534.99999999981,1.139795496798181,30.64516129032258,15.703742521507724,0.13685887610625194,189,-36559.99999999967,0.7449776785714295,21.164021164021165,45.08765795914248,-0.29119103356811354,50094.99999999948
M15,LONDON,60,INCLUDE_NEWS,1.5,0.5,2,253,27674.000000000553,1.2026879554692986,45.45454545454545,10.009419510756373,0.13853799495691993,245,-22374.999999999724,0.8902890485179841,35.91836734693877,40.14089936585633,-0.1386813776210654,50049.00000000028
M5,LONDON,60,SKIP_NEWS,1.0,1.0,3,184,34249.99999999913,1.2559599432030428,57.065217391304344,11.217925551138316,0.1235727329058864,166,-15789.999999999942,0.8984173957797229,43.97590361445783,28.849999999999916,-0.08901498833264282,50039.99999999907
M5,LONDON,30,SKIP_NEWS,3.0,0.25,3,273,32412.000000000175,1.4820058295163954,32.967032967032964,5.488405407825201,0.31063604866106315,275,-17584.99999999971,0.863659975654954,21.09090909090909,27.91606624686646,-0.20642726072449089,49996.99999999988
M5,LONDON,15,INCLUDE_NEWS,2.5,0.5,3,385,11203.99999999904,1.0736305983636125,29.87012987012987,12.09232800124245,-0.0012892819812077025,397,-38606.99999999882,0.8367672240661309,24.43324937027708,50.24689271901087,-0.20118019356408345,49810.99999999786
M15,LONDON,15,SKIP_NEWS,1.5,1.0,1,107,26339.999999999767,1.4135007849293506,53.271028037383175,11.940744535519247,0.3145131035305809,107,-23400.00000000013,0.7825682958557881,30.8411214953271,30.17999999999991,-0.26665660844123695,49739.9999999999
M15,LONDON,15,INCLUDE_NEWS,2.5,1.5,2,190,4994.000000000262,1.0273247065904318,42.63157894736842,40.09442527692004,0.15884195973440304,210,-44742.999999999505,0.8128651791129066,31.428571428571427,53.636999999999816,-0.16142157603221124,49736.99999999977
M1,LONDON,60,SKIP_NEWS,1.5,0.75,3,204,13765.999999999942,1.0945434566120669,45.09803921568628,19.56192959582778,0.0693250374230764,216,-35953.99999999988,0.81159640527157,37.5,51.372999999999436,-0.12624879682022297,49719.999999999825
M1,LONDON,30,SKIP_NEWS,2.5,0.5,2,192,30363.000000000015,1.3275404530744344,36.45833333333333,10.762073436321572,0.24620964892748023,198,-19278.9999999993,0.8415337826730278,25.252525252525253,26.89634893408417,-0.14449960491033326,49641.999999999316
M1,LONDON,30,SKIP_NEWS,1.0,1.0,2,191,23910.00000000029,1.1979140799602697,56.54450261780105,14.071754950075988,0.1080747422128475,186,-25729.999999999854,0.8307793488983896,43.01075268817204,34.98027613412219,-0.11849779063422633,49640.000000000146
M5,LONDON,30,INCLUDE_NEWS,3.0,0.5,3,331,-1265.0000000001892,0.992712503960595,28.3987915407855,23.24002149592094,0.028744084917157027,367,-50865.000000000065,0.8057364370691462,24.52316076294278,71.1852554817443,-0.17796132462517994,49599.999999999876
M15,LONDON,15,INCLUDE_NEWS,2.0,1.5,3,197,2375.0000000000437,1.013117560962139,45.17766497461929,37.035428130128246,0.1368741355725304,226,-47214.999999999665,0.8107197979514534,34.070796460176986,57.540000000000155,-0.12018193058420233,49589.99999999971
M15,LONDON,15,INCLUDE_NEWS,3.0,2.0,2,173,18339.999999999665,1.0929172155233542,45.664739884393065,37.49269433080064,0.16474727485120363,189,-31249.99999999949,0.865735767991409,35.44973544973545,46.48760330578488,-0.14477115685354316,49589.999999999156
M15,LONDON,60,SKIP_NEWS,2.0,0.5,3,182,30369.999999999854,1.3088579273873717,39.56043956043956,11.638294879009585,0.15282203478702844,183,-19154.999999999738,0.8699901584823717,30.601092896174865,31.634634051640226,-0.2041903388602482,49524.99999999959
M1,LONDON,30,SKIP_NEWS,2.0,1.0,2,164,11239.999999999927,1.086163280950555,44.51219512195122,13.839930655879714,0.11592087259294069,178,-38279.99999999967,0.7854139806042953,29.775280898876407,46.55342682204211,-0.17426595116588764,49519.9999999996
M5,LONDON,30,SKIP_NEWS,2.0,0.5,2,194,7419.999999999651,1.0790707587382746,36.08247422680412,14.040668930828573,0.0726457160348652,189,-42064.999999999396,0.6908690060628365,25.396825396825395,48.50467289719562,-0.2863716104502459,49484.99999999905
M1,LONDON,30,SKIP_NEWS,3.0,0.5,2,187,23399.999999999724,1.2469005539435463,33.155080213903744,11.473147063744019,0.2540162722134157,197,-26019.99999999933,0.7943326878235835,22.33502538071066,33.691301376549646,-0.17335028014808979,49419.999999999054
M15,LONDON,60,INCLUDE_NEWS,1.5,0.75,1,156,12117.00000000003,1.0930287907869478,46.15384615384615,13.263193646994068,0.08512130080132484,156,-37130.00000000002,0.7904840366102759,33.97435897435898,43.977490778576346,-0.222856504360416,49247.00000000005
M15,LONDON,30,SKIP_NEWS,1.5,0.5,2,187,27298.000000000233,1.3905013947500233,48.1283422459893,10.203380513948018,0.2122832083032736,181,-21909.000000000175,0.8292228544703386,34.25414364640884,32.49465727402276,-0.16532172867327066,49207.00000000041
M15,LONDON,15,INCLUDE_NEWS,2.0,2.0,2,178,7419.999999999825,1.0376134232270475,47.19101123595505,37.02944465150979,0.13614400672816449,189,-41749.99999999955,0.8206229860365214,35.44973544973545,54.109999999999694,-0.15873052608600693,49169.999999999374
M5,LONDON,15,SKIP_NEWS,3.0,1.5,1,107,11849.999999999724,1.1148033326874605,37.38317757009346,19.350000000000087,0.024325992690189466,107,-37229.99999999988,0.7295903544450906,28.971962616822427,43.89190762662519,-0.16227007594101955,49079.99999999961
M5,LONDON,30,SKIP_NEWS,3.0,1.0,3,152,-5220.000000000175,0.9600428658909963,36.18421052631579,26.495509235722654,0.000488438609116883,192,-54179.999999999105,0.7355137905784755,28.125,71.77999999999906,-0.19116918331925525,48959.99999999893
M1,LONDON,15,SKIP_NEWS,3.0,1.0,2,170,-210.00000000017462,0.9982800982800963,28.235294117647058,29.29477325134539,-0.12615214633506583,187,-49019.999999999796,0.7212555441828741,22.994652406417114,54.497459906365144,-0.22798406163806573,48809.99999999962
M5,LONDON,15,INCLUDE_NEWS,1.0,1.0,1,159,33499.99999999933,1.4248034491503863,59.11949685534591,9.879123875306648,0.18252666119769917,159,-15119.999999999753,0.8784663612249837,44.65408805031446,32.10046030848724,-0.1057118735637049,48619.99999999908
M5,LONDON,15,INCLUDE_NEWS,3.0,0.5,1,159,26059.99999999971,1.4030000773215772,28.30188679245283,11.82000000000016,0.11142332487506536,159,-22514.99999999968,0.7857040879455595,18.867924528301888,28.40378840378805,-0.2598779697134111,48574.99999999939
M5,LONDON,30,INCLUDE_NEWS,1.0,0.75,3,378,33709.99999999965,1.1817554416101872,54.4973544973545,13.378677454135742,0.08399537045166384,350,-14845.999999999389,0.9380719976640408,45.14285714285714,43.168208578637376,-0.08139305298701965,48555.99999999904
M15,LONDON,30,SKIP_NEWS,1.0,1.5,3,159,26330.00000000006,1.2023205778392503,54.71698113207547,23.910794819810576,0.07720199969319906,141,-22144.999999999796,0.8548439958049306,44.680851063829785,34.97494217424813,-0.07291636240666655,48474.999999999854
M1,LONDON,60,INCLUDE_NEWS,3.0,0.75,3,216,496.00000000037835,1.002719477158587,37.5,23.241163965956126,0.03171341119733479,305,-47915.999999999854,0.8378998291581389,33.114754098360656,72.16699999999959,-0.1169540908075232,48412.00000000023
M15,LONDON,15,INCLUDE_NEWS,1.0,1.0,2,271,14279.999999999069,1.0972288418329073,53.874538745387454,17.445127304653106,0.08261562399998697,251,-34089.9999999994,0.8338208053036977,42.62948207171315,47.530805234501486,-0.14318021763504993,48369.99999999847
M1,LONDON,60,INCLUDE_NEWS,1.0,1.0,3,296,27529.99999999978,1.1170841662059277,53.71621621621622,13.186166298749184,0.06515325454055122,284,-20710.000000000466,0.9209089173190738,45.42253521126761,36.27000000000044,-0.06373056488049342,48240.00000000025
M5,LONDON,30,INCLUDE_NEWS,3.0,0.75,3,265,4981.000000000597,1.0266469084022583,32.83018867924528,24.51166424824197,0.07631943410015195,321,-43245.99999999892,0.8453710722407387,28.34890965732087,64.7069999999993,-0.12382547659881675,48226.99999999952
